order_id,order_date,customer_id,store_id,channel,status,payment_mode,delivery_days,is_delayed,cancellation_reason,return_reason
ORD-0035666,2025-10-08 15:17:00,C-000634,WF-006,Online,Delivered,UPI,4,True,,
ORD-0035667,2025-10-08 19:08:00,C-000042,WF-027,Online,Delivered,Cash,0,False,,
ORD-0035668,2025-10-08 13:14:00,C-002384,WF-015,Offline,Delivered,UPI,0,False,,
ORD-0035669,2025-10-08 13:36:00,C-002160,WF-018,Offline,Delivered,Cash,0,False,,
ORD-0035670,2025-10-08 08:54:00,C-004801,WF-020,Offline,Delivered,UPI,0,False,,
ORD-0035671,2025-10-08 17:06:00,C-001237,WF-011,Offline,Delivered,UPI,0,False,,
ORD-0035672,2025-10-08 09:24:00,C-003924,WF-005,Offline,Delivered,Wallet,0,False,,
ORD-0035673,2025-10-08 08:57:00,C-003995,WF-027,Offline,Delivered,Cash,0,False,,
ORD-0035674,2025-10-08 10:47:00,C-001906,WF-017,Offline,Delivered,UPI,0,False,,
ORD-0035675,2025-10-09 18:28:00,C-004181,WF-023,Offline,Delivered,Credit Card,0,False,,
ORD-0035676,2025-10-09 16:37:00,C-000281,WF-010,Online,Delivered,UPI,1,False,,
ORD-0035677,2025-10-09 11:09:00,C-004145,WF-012,Offline,Delivered,Cash,0,False,,
ORD-0035678,2025-10-09 08:43:00,C-002280,WF-002,Online,Delivered,Cash,1,False,,
ORD-0035679,2025-10-09 15:00:00,C-000817,WF-022,Online,Delivered,UPI,1,False,,
ORD-0035680,2025-10-09 12:16:00,C-000578,WF-005,Offline,Delivered,UPI,0,False,,
ORD-0035681,2025-10-09 11:50:00,C-003242,WF-028,Offline,Delivered,Cash,0,False,,
ORD-0035682,2025-10-09 09:29:00,C-003236,WF-027,Offline,Delivered,Cash,0,False,,
ORD-0035683,2025-10-09 19:17:00,C-001526,WF-018,Offline,Delivered,Cash,0,False,,
ORD-0035684,2025-10-09 22:44:00,C-000018,WF-023,Offline,Cancelled,UPI,0,False,Product unavailable,
ORD-0035685,2025-10-09 12:46:00,C-002554,WF-018,Offline,Delivered,Cash,0,False,,
ORD-0035686,2025-10-09 08:23:00,C-004912,WF-010,Offline,Delivered,Cash,0,False,,
ORD-0035687,2025-10-09 11:39:00,C-000033,WF-009,Offline,Delivered,UPI,0,False,,
ORD-0035688,2025-10-09 16:17:00,C-004813,WF-024,Offline,Delivered,Cash,0,False,,
ORD-0035689,2025-10-09 12:09:00,C-004055,WF-028,Offline,Delivered,Credit Card,0,False,,
ORD-0035690,2025-10-09 20:36:00,C-003070,WF-020,Online,Delivered,Debit Card,0,False,,
ORD-0035691,2025-10-09 18:02:00,C-004887,WF-011,Offline,Delivered,Cash,0,False,,
ORD-0035692,2025-10-09 12:12:00,C-003587,WF-021,Online,Delivered,Cash,1,False,,
ORD-0035693,2025-10-09 18:55:00,C-003515,WF-010,Offline,Delivered,Cash,0,False,,
ORD-0035694,2025-10-09 10:38:00,C-000221,WF-008,Offline,Delivered,UPI,0,False,,
ORD-0035695,2025-10-09 09:30:00,C-003582,WF-023,Offline,Delivered,Cash,0,False,,
ORD-0035696,2025-10-09 19:48:00,C-002032,WF-004,Offline,Delivered,Cash,0,False,,
ORD-0035697,2025-10-09 17:05:00,C-001670,WF-005,Offline,Cancelled,Cash,0,False,Customer changed mind,
ORD-0035698,2025-10-09 14:48:00,C-001852,WF-011,Online,Delivered,Net Banking,2,False,,
ORD-0035699,2025-10-09 10:39:00,C-000751,WF-001,Offline,Delivered,Cash,0,False,,
ORD-0035700,2025-10-09 14:30:00,C-001038,WF-005,Online,Delivered,UPI,1,False,,
ORD-0035701,2025-10-09 13:12:00,C-001215,WF-010,Online,Delivered,Cash,2,False,,
ORD-0035702,2025-10-09 14:29:00,C-004385,WF-028,Online,Delivered,Cash,0,False,,
ORD-0035703,2025-10-09 17:56:00,C-003502,WF-022,Online,Delivered,Cash,5,True,,
ORD-0035704,2025-10-09 13:42:00,C-002653,WF-030,Offline,Delivered,Cash,0,False,,
ORD-0035705,2025-10-09 17:36:00,C-002794,WF-017,Offline,Delivered,Cash,0,False,,
ORD-0035706,2025-10-09 13:28:00,C-003353,WF-015,Online,Delivered,Net Banking,1,False,,
ORD-0035707,2025-10-09 14:52:00,C-001694,WF-030,Offline,Delivered,UPI,0,False,,
ORD-0035708,2025-10-09 13:31:00,C-003251,WF-008,Offline,Delivered,Credit Card,0,False,,
ORD-0035709,2025-10-09 13:30:00,C-004733,WF-009,Online,Delivered,Credit Card,2,False,,
ORD-0035710,2025-10-09 13:29:00,C-004651,WF-015,Offline,Delivered,Debit Card,0,False,,
ORD-0035711,2025-10-09 17:58:00,C-003957,WF-015,Offline,Delivered,Credit Card,0,False,,
ORD-0035712,2025-10-09 08:24:00,C-001739,WF-026,Offline,Delivered,Debit Card,0,False,,
ORD-0035713,2025-10-09 16:35:00,C-002069,WF-017,Offline,Delivered,Cash,0,False,,
ORD-0035714,2025-10-09 17:12:00,C-001168,WF-025,Offline,Delivered,Cash,0,False,,
ORD-0035715,2025-10-09 08:07:00,C-002857,WF-020,Offline,Delivered,UPI,0,False,,
ORD-0035716,2025-10-09 08:17:00,C-004097,WF-029,Online,Delivered,Cash,2,False,,
ORD-0035717,2025-10-09 11:20:00,C-001717,WF-027,Offline,Delivered,UPI,0,False,,
ORD-0035718,2025-10-09 15:52:00,C-004988,WF-005,Offline,Delivered,Cash,0,False,,
ORD-0035719,2025-10-09 11:01:00,C-003102,WF-028,Offline,Delivered,Wallet,0,False,,
ORD-0035720,2025-10-09 15:49:00,C-001406,WF-011,Offline,Delivered,Cash,0,False,,
ORD-0035721,2025-10-09 10:05:00,C-000592,WF-017,Online,Delivered,Credit Card,0,False,,
ORD-0035722,2025-10-09 13:13:00,C-000241,WF-011,Offline,Delivered,Cash,0,False,,
ORD-0035723,2025-10-09 18:13:00,C-004318,WF-014,Offline,Delivered,Credit Card,0,False,,
ORD-0035724,2025-10-09 17:49:00,C-001025,WF-019,Offline,Delivered,UPI,0,False,,
ORD-0035725,2025-10-09 21:40:00,C-001693,WF-007,Offline,Cancelled,Credit Card,0,False,Customer changed mind,
ORD-0035726,2025-10-09 13:03:00,C-001336,WF-001,Offline,Delivered,UPI,0,False,,
ORD-0035727,2025-10-09 14:47:00,C-000154,WF-012,Offline,Delivered,Credit Card,0,False,,
ORD-0035728,2025-10-09 08:20:00,C-000397,WF-017,Offline,Cancelled,Cash,0,False,Price issue,
ORD-0035729,2025-10-09 16:16:00,C-004394,WF-013,Offline,Delivered,UPI,0,False,,
ORD-0035730,2025-10-09 16:25:00,C-001565,WF-015,Offline,Cancelled,UPI,0,False,Duplicate order,
ORD-0035731,2025-10-09 22:51:00,C-003787,WF-028,Offline,Delivered,Debit Card,0,False,,
ORD-0035732,2025-10-09 18:07:00,C-003924,WF-011,Online,Delivered,UPI,2,False,,
ORD-0035733,2025-10-09 15:35:00,C-000860,WF-009,Online,Delivered,Net Banking,0,False,,
ORD-0035734,2025-10-09 08:50:00,C-004769,WF-030,Online,Delivered,Net Banking,1,False,,
ORD-0035735,2025-10-09 12:59:00,C-001992,WF-009,Offline,Delivered,UPI,0,False,,
ORD-0035736,2025-10-09 15:20:00,C-004674,WF-018,Offline,Delivered,UPI,0,False,,
ORD-0035737,2025-10-09 12:47:00,C-002195,WF-030,Offline,Delivered,Cash,0,False,,
ORD-0035738,2025-10-09 08:02:00,C-003611,WF-027,Online,Delivered,UPI,0,False,,
ORD-0035739,2025-10-09 08:24:00,C-002291,WF-021,Offline,Delivered,Credit Card,0,False,,
ORD-0035740,2025-10-09 11:54:00,C-004138,WF-023,Offline,Delivered,UPI,0,False,,
ORD-0035741,2025-10-09 22:19:00,C-002467,WF-016,Offline,Delivered,Credit Card,0,False,,
ORD-0035742,2025-10-09 12:55:00,C-001814,WF-001,Offline,Delivered,Cash,0,False,,
ORD-0035743,2025-10-09 08:01:00,C-002561,WF-017,Offline,Delivered,Cash,0,False,,
ORD-0035744,2025-10-09 18:22:00,C-000326,WF-011,Online,Delivered,Debit Card,1,False,,
ORD-0035745,2025-10-09 13:53:00,C-000337,WF-008,Offline,Delivered,UPI,0,False,,
ORD-0035746,2025-10-09 16:46:00,C-000536,WF-025,Offline,Delivered,Wallet,0,False,,
ORD-0035747,2025-10-09 19:03:00,C-000538,WF-007,Online,Delivered,UPI,2,False,,
ORD-0035748,2025-10-09 10:37:00,C-003305,WF-027,Online,Delivered,Cash,1,False,,
ORD-0035749,2025-10-09 15:49:00,C-004894,WF-030,Offline,Delivered,Cash,0,False,,
ORD-0035750,2025-10-09 12:24:00,C-004470,WF-027,Offline,Delivered,Cash,0,False,,
ORD-0035751,2025-10-09 14:05:00,C-001284,WF-011,Offline,Delivered,UPI,0,False,,
ORD-0035752,2025-10-09 12:29:00,C-004503,WF-002,Online,Delivered,UPI,0,False,,
ORD-0035753,2025-10-09 14:16:00,C-003740,WF-003,Offline,Delivered,UPI,0,False,,
ORD-0035754,2025-10-09 12:30:00,C-003195,WF-007,Offline,Delivered,Cash,0,False,,
ORD-0035755,2025-10-09 10:29:00,C-000430,WF-025,Offline,Delivered,Cash,0,False,,
ORD-0035756,2025-10-10 09:37:00,C-004682,WF-013,Offline,Delivered,Debit Card,0,False,,
ORD-0035757,2025-10-10 15:29:00,C-000846,WF-022,Offline,Delivered,Credit Card,0,False,,
ORD-0035758,2025-10-10 16:04:00,C-002828,WF-006,Online,Delivered,Credit Card,0,False,,
ORD-0035759,2025-10-10 08:46:00,C-004492,WF-011,Online,Delivered,Cash,2,False,,
ORD-0035760,2025-10-10 17:13:00,C-004567,WF-010,Offline,Delivered,Credit Card,0,False,,
ORD-0035761,2025-10-10 14:40:00,C-002298,WF-014,Offline,Delivered,UPI,0,False,,
ORD-0035762,2025-10-10 10:53:00,C-000770,WF-022,Online,Delivered,Net Banking,5,True,,
ORD-0035763,2025-10-10 08:38:00,C-003811,WF-004,Online,Delivered,Cash,0,False,,
ORD-0035764,2025-10-10 08:53:00,C-002563,WF-010,Offline,Delivered,Debit Card,0,False,,
ORD-0035765,2025-10-10 18:26:00,C-003765,WF-014,Offline,Delivered,UPI,0,False,,
ORD-0035766,2025-10-10 13:44:00,C-002363,WF-015,Offline,Delivered,Wallet,0,False,,
ORD-0035767,2025-10-10 15:27:00,C-004470,WF-020,Online,Delivered,UPI,0,False,,
ORD-0035768,2025-10-10 13:55:00,C-000798,WF-024,Offline,Delivered,UPI,0,False,,
ORD-0035769,2025-10-10 09:37:00,C-000494,WF-022,Offline,Delivered,Debit Card,0,False,,
ORD-0035770,2025-10-10 17:45:00,C-001046,WF-006,Offline,Delivered,UPI,0,False,,
ORD-0035771,2025-10-10 17:46:00,C-003111,WF-008,Offline,Delivered,Debit Card,0,False,,
ORD-0035772,2025-10-10 10:57:00,C-001298,WF-004,Online,Delivered,UPI,1,False,,
ORD-0035773,2025-10-10 15:13:00,C-002501,WF-029,Online,Delivered,UPI,0,False,,
ORD-0035774,2025-10-10 09:59:00,C-002138,WF-013,Online,Delivered,UPI,1,False,,
ORD-0035775,2025-10-10 18:56:00,C-003967,WF-004,Offline,Delivered,Debit Card,0,False,,
ORD-0035776,2025-10-10 19:30:00,C-004436,WF-013,Online,Delivered,UPI,1,False,,
ORD-0035777,2025-10-10 12:45:00,C-002554,WF-006,Offline,Delivered,Credit Card,0,False,,
ORD-0035778,2025-10-10 11:25:00,C-000105,WF-001,Offline,Delivered,Debit Card,0,False,,
ORD-0035779,2025-10-10 08:16:00,C-001955,WF-022,Online,Delivered,Credit Card,0,False,,
ORD-0035780,2025-10-10 10:54:00,C-000584,WF-030,Offline,Delivered,Cash,0,False,,
ORD-0035781,2025-10-10 18:59:00,C-001115,WF-005,Offline,Delivered,Credit Card,0,False,,
ORD-0035782,2025-10-10 14:24:00,C-003459,WF-021,Offline,Delivered,UPI,0,False,,
ORD-0035783,2025-10-10 16:01:00,C-003113,WF-011,Offline,Delivered,Credit Card,0,False,,
ORD-0035784,2025-10-10 21:39:00,C-002008,WF-026,Offline,Cancelled,UPI,0,False,Duplicate order,
ORD-0035785,2025-10-10 14:20:00,C-000897,WF-024,Offline,Delivered,UPI,0,False,,
ORD-0035786,2025-10-10 10:05:00,C-003243,WF-013,Offline,Delivered,UPI,0,False,,
ORD-0035787,2025-10-10 11:56:00,C-002013,WF-005,Offline,Delivered,Cash,0,False,,
ORD-0035788,2025-10-10 11:12:00,C-000302,WF-004,Online,Delivered,Credit Card,2,False,,
ORD-0035789,2025-10-10 13:36:00,C-001809,WF-017,Online,Delivered,Credit Card,3,True,,
ORD-0035790,2025-10-10 11:05:00,C-001772,WF-008,Offline,Delivered,Debit Card,0,False,,
ORD-0035791,2025-10-10 11:23:00,C-001306,WF-029,Online,Delivered,UPI,0,False,,
ORD-0035792,2025-10-10 11:36:00,C-003185,WF-008,Offline,Delivered,UPI,0,False,,
ORD-0035793,2025-10-10 20:15:00,C-001311,WF-010,Offline,Delivered,Wallet,0,False,,
ORD-0035794,2025-10-10 14:39:00,C-000162,WF-013,Online,Delivered,UPI,2,False,,
ORD-0035795,2025-10-10 09:17:00,C-003849,WF-027,Offline,Delivered,Cash,0,False,,
ORD-0035796,2025-10-10 22:16:00,C-003753,WF-011,Online,Delivered,Cash,0,False,,
ORD-0035797,2025-10-10 10:18:00,C-002212,WF-020,Online,Delivered,Cash,0,False,,
ORD-0035798,2025-10-10 08:58:00,C-004910,WF-018,Offline,Delivered,Wallet,0,False,,
ORD-0035799,2025-10-10 16:52:00,C-000350,WF-029,Offline,Returned,Credit Card,0,False,,Changed mind
ORD-0035800,2025-10-10 15:36:00,C-000981,WF-022,Offline,Delivered,Debit Card,0,False,,
ORD-0035801,2025-10-10 11:46:00,C-001801,WF-013,Offline,Delivered,UPI,0,False,,
ORD-0035802,2025-10-10 12:20:00,C-004708,WF-020,Offline,Cancelled,Cash,0,False,Delivery delay,
ORD-0035803,2025-10-10 14:10:00,C-000173,WF-023,Offline,Delivered,UPI,0,False,,
ORD-0035804,2025-10-10 09:37:00,C-002926,WF-008,Offline,Delivered,Credit Card,0,False,,
ORD-0035805,2025-10-10 12:46:00,C-003853,WF-027,Offline,Delivered,UPI,0,False,,
ORD-0035806,2025-10-10 15:59:00,C-000975,WF-029,Offline,Delivered,UPI,0,False,,
ORD-0035807,2025-10-10 14:11:00,C-000442,WF-008,Offline,Delivered,Credit Card,0,False,,
ORD-0035808,2025-10-10 12:05:00,C-000565,WF-010,Online,Delivered,Debit Card,2,False,,
ORD-0035809,2025-10-10 14:08:00,C-001028,WF-015,Offline,Delivered,Debit Card,0,False,,
ORD-0035810,2025-10-10 17:07:00,C-003641,WF-022,Offline,Delivered,Debit Card,0,False,,
ORD-0035811,2025-10-10 17:20:00,C-001458,WF-018,Offline,Cancelled,Cash,0,False,Wrong item ordered,
ORD-0035812,2025-10-10 14:07:00,C-000530,WF-027,Online,Delivered,UPI,0,False,,
ORD-0035813,2025-10-10 16:45:00,C-000090,WF-027,Online,Delivered,UPI,1,False,,
ORD-0035814,2025-10-10 13:52:00,C-000821,WF-024,Offline,Delivered,UPI,0,False,,
ORD-0035815,2025-10-10 16:16:00,C-003862,WF-011,Online,Delivered,UPI,1,False,,
ORD-0035816,2025-10-10 17:31:00,C-004758,WF-005,Offline,Delivered,Cash,0,False,,
ORD-0035817,2025-10-10 14:41:00,C-001051,WF-004,Offline,Delivered,UPI,0,False,,
ORD-0035818,2025-10-10 18:37:00,C-002852,WF-017,Online,Delivered,UPI,1,False,,
ORD-0035819,2025-10-10 16:45:00,C-000065,WF-029,Online,Delivered,UPI,0,False,,
ORD-0035820,2025-10-10 15:12:00,C-004486,WF-006,Online,Delivered,UPI,1,False,,
ORD-0035821,2025-10-10 16:06:00,C-003548,WF-020,Offline,Delivered,Cash,0,False,,
ORD-0035822,2025-10-10 08:46:00,C-001038,WF-002,Offline,Delivered,Wallet,0,False,,
ORD-0035823,2025-10-10 18:04:00,C-003543,WF-024,Offline,Delivered,UPI,0,False,,
ORD-0035824,2025-10-10 17:04:00,C-000022,WF-028,Offline,Delivered,Cash,0,False,,
ORD-0035825,2025-10-10 13:44:00,C-002678,WF-025,Offline,Delivered,Cash,0,False,,
ORD-0035826,2025-10-10 17:28:00,C-001561,WF-017,Offline,Delivered,Credit Card,0,False,,
ORD-0035827,2025-10-10 16:17:00,C-003788,WF-024,Offline,Delivered,Cash,0,False,,
ORD-0035828,2025-10-10 15:18:00,C-004030,WF-027,Online,Delivered,UPI,1,False,,
ORD-0035829,2025-10-10 15:18:00,C-003888,WF-004,Online,Delivered,UPI,0,False,,
ORD-0035830,2025-10-10 21:39:00,C-000907,WF-030,Offline,Delivered,UPI,0,False,,
ORD-0035831,2025-10-10 08:33:00,C-004957,WF-009,Offline,Delivered,Debit Card,0,False,,
ORD-0035832,2025-10-10 13:59:00,C-001273,WF-001,Offline,Delivered,Credit Card,0,False,,
ORD-0035833,2025-10-10 13:49:00,C-001124,WF-009,Offline,Delivered,Debit Card,0,False,,
ORD-0035834,2025-10-10 08:42:00,C-001292,WF-004,Offline,Delivered,Cash,0,False,,
ORD-0035835,2025-10-10 14:49:00,C-004130,WF-003,Offline,Delivered,UPI,0,False,,
ORD-0035836,2025-10-10 12:33:00,C-002550,WF-012,Online,Delivered,Credit Card,0,False,,
ORD-0035837,2025-10-11 10:46:00,C-001973,WF-003,Offline,Delivered,Cash,0,False,,
ORD-0035838,2025-10-11 08:34:00,C-001504,WF-006,Offline,Delivered,UPI,0,False,,
ORD-0035839,2025-10-11 14:57:00,C-001286,WF-026,Offline,Delivered,Debit Card,0,False,,
ORD-0035840,2025-10-11 13:39:00,C-002788,WF-002,Offline,Delivered,Debit Card,0,False,,
ORD-0035841,2025-10-11 18:36:00,C-000277,WF-005,Online,Delivered,Debit Card,1,False,,
ORD-0035842,2025-10-11 15:14:00,C-003180,WF-007,Offline,Delivered,Cash,0,False,,
ORD-0035843,2025-10-11 08:23:00,C-004827,WF-003,Offline,Delivered,Cash,0,False,,
ORD-0035844,2025-10-11 15:51:00,C-001195,WF-015,Online,Delivered,UPI,5,True,,
ORD-0035845,2025-10-11 08:00:00,C-000523,WF-015,Online,Delivered,UPI,1,False,,
ORD-0035846,2025-10-11 18:45:00,C-000826,WF-005,Offline,Cancelled,Cash,0,False,Delivery delay,
ORD-0035847,2025-10-11 12:58:00,C-004946,WF-010,Offline,Delivered,Debit Card,0,False,,
ORD-0035848,2025-10-11 13:25:00,C-000286,WF-026,Offline,Delivered,Cash,0,False,,
ORD-0035849,2025-10-11 16:37:00,C-003762,WF-025,Offline,Delivered,Wallet,0,False,,
ORD-0035850,2025-10-11 15:27:00,C-000341,WF-017,Offline,Cancelled,Cash,0,False,Price issue,
ORD-0035851,2025-10-11 18:42:00,C-001943,WF-026,Offline,Delivered,Cash,0,False,,
ORD-0035852,2025-10-11 14:20:00,C-001133,WF-014,Offline,Delivered,Cash,0,False,,
ORD-0035853,2025-10-11 18:46:00,C-002667,WF-026,Offline,Delivered,Cash,0,False,,
ORD-0035854,2025-10-11 14:00:00,C-003315,WF-027,Offline,Delivered,UPI,0,False,,
ORD-0035855,2025-10-11 20:50:00,C-002194,WF-023,Offline,Delivered,Debit Card,0,False,,
ORD-0035856,2025-10-11 10:18:00,C-000738,WF-004,Online,Delivered,UPI,2,False,,
ORD-0035857,2025-10-11 22:33:00,C-002949,WF-018,Online,Delivered,UPI,0,False,,
ORD-0035858,2025-10-11 09:41:00,C-001940,WF-027,Online,Delivered,UPI,2,False,,
ORD-0035859,2025-10-11 13:52:00,C-001786,WF-030,Offline,Delivered,Wallet,0,False,,
ORD-0035860,2025-10-11 21:50:00,C-000995,WF-027,Online,Delivered,Net Banking,2,False,,
ORD-0035861,2025-10-11 11:34:00,C-000009,WF-022,Offline,Delivered,Cash,0,False,,
ORD-0035862,2025-10-11 13:03:00,C-003749,WF-021,Offline,Delivered,UPI,0,False,,
ORD-0035863,2025-10-11 16:51:00,C-003532,WF-015,Online,Delivered,UPI,1,False,,
ORD-0035864,2025-10-11 09:55:00,C-000837,WF-018,Online,Delivered,Cash,1,False,,
ORD-0035865,2025-10-11 14:54:00,C-002140,WF-022,Offline,Cancelled,UPI,0,False,Product unavailable,
ORD-0035866,2025-10-11 22:31:00,C-004888,WF-010,Offline,Delivered,Credit Card,0,False,,
ORD-0035867,2025-10-11 08:13:00,C-002332,WF-008,Offline,Delivered,Debit Card,0,False,,
ORD-0035868,2025-10-11 10:29:00,C-001415,WF-005,Offline,Delivered,UPI,0,False,,
ORD-0035869,2025-10-11 14:12:00,C-000423,WF-015,Offline,Returned,UPI,0,False,,Quality issue
ORD-0035870,2025-10-11 16:06:00,C-000291,WF-027,Online,Delivered,Cash,1,False,,
ORD-0035871,2025-10-11 18:08:00,C-004086,WF-009,Online,Delivered,UPI,1,False,,
ORD-0035872,2025-10-11 15:06:00,C-003227,WF-006,Offline,Delivered,Debit Card,0,False,,
ORD-0035873,2025-10-11 11:01:00,C-003901,WF-022,Offline,Delivered,UPI,0,False,,
ORD-0035874,2025-10-11 15:01:00,C-004278,WF-017,Online,Delivered,UPI,2,False,,
ORD-0035875,2025-10-11 21:46:00,C-003324,WF-013,Offline,Delivered,Cash,0,False,,
ORD-0035876,2025-10-11 11:36:00,C-003516,WF-017,Offline,Delivered,UPI,0,False,,
ORD-0035877,2025-10-11 13:38:00,C-002752,WF-005,Offline,Delivered,Cash,0,False,,
ORD-0035878,2025-10-11 14:17:00,C-000898,WF-022,Offline,Delivered,Cash,0,False,,
ORD-0035879,2025-10-11 12:28:00,C-003558,WF-030,Offline,Delivered,Credit Card,0,False,,
ORD-0035880,2025-10-11 18:13:00,C-004396,WF-027,Offline,Delivered,Cash,0,False,,
ORD-0035881,2025-10-11 08:56:00,C-001301,WF-023,Offline,Delivered,Cash,0,False,,
ORD-0035882,2025-10-11 11:44:00,C-000233,WF-009,Offline,Returned,Wallet,0,False,,Expired product
ORD-0035883,2025-10-11 14:15:00,C-002261,WF-019,Offline,Delivered,Debit Card,0,False,,
ORD-0035884,2025-10-11 13:41:00,C-002821,WF-004,Offline,Delivered,Debit Card,0,False,,
ORD-0035885,2025-10-11 08:13:00,C-002972,WF-005,Offline,Delivered,Credit Card,0,False,,
ORD-0035886,2025-10-11 14:18:00,C-000585,WF-024,Offline,Delivered,Cash,0,False,,
ORD-0035887,2025-10-11 12:32:00,C-004996,WF-012,Offline,Delivered,UPI,0,False,,
ORD-0035888,2025-10-11 15:23:00,C-000286,WF-016,Offline,Returned,UPI,0,False,,Damaged product
ORD-0035889,2025-10-11 13:47:00,C-004087,WF-018,Offline,Delivered,Debit Card,0,False,,
ORD-0035890,2025-10-11 17:41:00,C-003890,WF-021,Offline,Delivered,Wallet,0,False,,
ORD-0035891,2025-10-11 13:41:00,C-002184,WF-024,Offline,Delivered,Cash,0,False,,
ORD-0035892,2025-10-11 11:06:00,C-003304,WF-013,Offline,Delivered,Cash,0,False,,
ORD-0035893,2025-10-11 11:40:00,C-001908,WF-011,Online,Delivered,Credit Card,0,False,,
ORD-0035894,2025-10-11 09:21:00,C-000158,WF-008,Offline,Cancelled,Cash,0,False,Price issue,
ORD-0035895,2025-10-11 08:38:00,C-002798,WF-027,Online,Delivered,UPI,1,False,,
ORD-0035896,2025-10-11 15:49:00,C-003230,WF-008,Offline,Delivered,Debit Card,0,False,,
ORD-0035897,2025-10-11 11:09:00,C-001495,WF-007,Offline,Cancelled,UPI,0,False,Delivery delay,
ORD-0035898,2025-10-11 12:07:00,C-001638,WF-005,Offline,Delivered,UPI,0,False,,
ORD-0035899,2025-10-11 11:25:00,C-000299,WF-002,Online,Delivered,Wallet,1,False,,
ORD-0035900,2025-10-11 12:23:00,C-002815,WF-011,Online,Delivered,UPI,0,False,,
ORD-0035901,2025-10-11 16:25:00,C-000254,WF-008,Offline,Delivered,Cash,0,False,,
ORD-0035902,2025-10-11 19:31:00,C-002281,WF-005,Offline,Delivered,UPI,0,False,,
ORD-0035903,2025-10-11 13:13:00,C-004794,WF-021,Online,Delivered,Cash,0,False,,
ORD-0035904,2025-10-11 09:54:00,C-003534,WF-022,Online,Delivered,Cash,2,False,,
ORD-0035905,2025-10-11 17:27:00,C-000393,WF-016,Offline,Delivered,UPI,0,False,,
ORD-0035906,2025-10-11 12:01:00,C-004616,WF-015,Offline,Delivered,Wallet,0,False,,
ORD-0035907,2025-10-11 09:33:00,C-003456,WF-009,Online,Delivered,Debit Card,1,False,,
ORD-0035908,2025-10-11 12:04:00,C-001078,WF-027,Online,Delivered,UPI,2,False,,
ORD-0035909,2025-10-11 08:22:00,C-002274,WF-021,Offline,Delivered,Cash,0,False,,
ORD-0035910,2025-10-11 13:17:00,C-001905,WF-010,Offline,Cancelled,Cash,0,False,Duplicate order,
ORD-0035911,2025-10-11 15:50:00,C-003415,WF-001,Offline,Delivered,UPI,0,False,,
ORD-0035912,2025-10-11 11:53:00,C-001392,WF-011,Offline,Returned,UPI,0,False,,Quality issue
ORD-0035913,2025-10-11 12:52:00,C-000626,WF-030,Online,Returned,Cash,0,False,,Expired product
ORD-0035914,2025-10-11 12:30:00,C-004755,WF-028,Offline,Delivered,UPI,0,False,,
ORD-0035915,2025-10-11 13:35:00,C-004339,WF-018,Offline,Delivered,UPI,0,False,,
ORD-0035916,2025-10-11 09:37:00,C-000405,WF-005,Online,Delivered,UPI,0,False,,
ORD-0035917,2025-10-11 17:04:00,C-004822,WF-027,Offline,Delivered,Cash,0,False,,
ORD-0035918,2025-10-11 21:11:00,C-004121,WF-030,Offline,Delivered,Credit Card,0,False,,
ORD-0035919,2025-10-11 14:18:00,C-001675,WF-015,Online,Returned,UPI,0,False,,Expired product
ORD-0035920,2025-10-11 08:39:00,C-001086,WF-024,Offline,Cancelled,Cash,0,False,Product unavailable,
ORD-0035921,2025-10-11 08:34:00,C-002402,WF-020,Offline,Delivered,Cash,0,False,,
ORD-0035922,2025-10-11 18:27:00,C-002755,WF-018,Online,Delivered,Cash,2,False,,
ORD-0035923,2025-10-11 18:00:00,C-002987,WF-006,Offline,Delivered,UPI,0,False,,
ORD-0035924,2025-10-11 19:13:00,C-004183,WF-004,Online,Delivered,Net Banking,1,False,,
ORD-0035925,2025-10-11 13:53:00,C-001878,WF-002,Online,Delivered,Net Banking,0,False,,
ORD-0035926,2025-10-11 14:02:00,C-002438,WF-013,Offline,Cancelled,Debit Card,0,False,Wrong item ordered,
ORD-0035927,2025-10-11 15:35:00,C-002656,WF-002,Online,Delivered,Cash,0,False,,
ORD-0035928,2025-10-11 12:29:00,C-000605,WF-029,Online,Delivered,UPI,0,False,,
ORD-0035929,2025-10-12 09:18:00,C-003567,WF-022,Online,Delivered,UPI,2,False,,
ORD-0035930,2025-10-12 17:50:00,C-004363,WF-001,Offline,Delivered,Cash,0,False,,
ORD-0035931,2025-10-12 19:48:00,C-003488,WF-027,Offline,Delivered,Credit Card,0,False,,
ORD-0035932,2025-10-12 13:58:00,C-002650,WF-030,Offline,Delivered,Cash,0,False,,
ORD-0035933,2025-10-12 18:03:00,C-000737,WF-001,Offline,Delivered,Cash,0,False,,
ORD-0035934,2025-10-12 14:28:00,C-004443,WF-019,Offline,Delivered,Cash,0,False,,
ORD-0035935,2025-10-12 14:44:00,C-002695,WF-003,Offline,Delivered,UPI,0,False,,
ORD-0035936,2025-10-12 18:02:00,C-004245,WF-020,Offline,Delivered,Debit Card,0,False,,
ORD-0035937,2025-10-12 13:32:00,C-000372,WF-013,Offline,Delivered,UPI,0,False,,
ORD-0035938,2025-10-12 19:44:00,C-002020,WF-022,Offline,Delivered,Credit Card,0,False,,
ORD-0035939,2025-10-12 13:20:00,C-002379,WF-016,Offline,Delivered,Cash,0,False,,
