customer_id,city,pincode,gender,age,registration_date,has_rx_upload,has_subscription,preferred_store,loyalty_tier
C-004270,Mumbai,400053,M,56,2024-09-13,False,False,WF-001,Silver
C-004271,Mumbai,400072,M,41,2024-05-01,False,False,WF-006,Bronze
C-004272,Mumbai,400080,F,18,2025-07-04,False,False,WF-002,Bronze
C-004273,Mumbai,400086,M,55,2025-05-17,False,False,WF-010,Bronze
C-004274,Pune,411045,M,20,2024-07-30,False,False,WF-014,Bronze
C-004275,Pune,411038,F,54,2026-03-20,False,False,WF-014,Bronze
C-004276,Bengaluru,560001,F,23,2024-07-25,False,False,WF-029,Bronze
C-004277,Pune,411038,M,34,2025-08-01,False,False,WF-014,Bronze
C-004278,Thane,400610,M,53,2025-06-09,True,False,WF-020,Silver
C-004279,Navi Mumbai,400706,F,41,2023-12-26,False,False,WF-023,Bronze
C-004280,Bengaluru,560001,F,32,2025-03-11,False,False,WF-029,Bronze
C-004281,Pune,411004,M,39,2024-11-09,False,False,WF-018,Silver
C-004282,Mumbai,400097,F,38,2024-02-26,False,False,WF-009,Gold
C-004283,Bengaluru,560001,F,48,2025-10-28,False,False,WF-030,Bronze
C-004284,Goa,403001,M,54,2023-12-30,False,False,WF-028,Bronze
C-004285,Goa,403001,M,39,2025-01-14,False,False,WF-028,Bronze
C-004286,Mumbai,400086,M,20,2023-11-18,False,False,WF-007,Bronze
C-004287,Mumbai,400069,M,18,2023-09-22,True,False,WF-009,Gold
C-004288,Mumbai,400058,M,55,2026-04-28,False,False,WF-008,Bronze
C-004289,Pune,411014,F,44,2025-07-25,False,False,WF-014,Bronze
C-004290,Bengaluru,560001,M,49,2025-06-26,False,True,WF-030,Silver
C-004291,Navi Mumbai,400709,F,27,2025-05-28,False,False,WF-025,Bronze
C-004292,Mumbai,400053,M,35,2026-02-24,False,False,WF-011,Bronze
C-004293,Mumbai,400097,F,34,2024-09-02,False,False,WF-009,Bronze
C-004294,Navi Mumbai,400706,M,48,2023-12-29,True,False,WF-024,Silver
C-004295,Mumbai,400086,F,39,2023-05-17,False,False,WF-005,Bronze
C-004296,Mumbai,400076,F,49,2024-05-07,False,False,WF-007,Platinum
C-004297,Mumbai,400097,M,59,2023-09-02,False,False,WF-012,Silver
C-004298,Bengaluru,560001,F,31,2023-10-18,False,False,WF-030,Gold
C-004299,Navi Mumbai,400709,M,19,2025-07-08,True,False,WF-023,Gold
C-004300,Bengaluru,560034,M,33,2024-06-18,False,False,WF-030,Bronze
C-004301,Pune,411014,M,36,2023-05-11,False,False,WF-018,Bronze
C-004302,Pune,411001,M,33,2023-08-08,False,False,WF-015,Bronze
C-004303,Pune,411045,M,27,2023-10-21,False,False,WF-014,Gold
C-004304,Bengaluru,560034,Other,28,2025-06-11,False,False,WF-030,Bronze
C-004305,Bengaluru,560034,F,25,2024-11-05,False,False,WF-029,Bronze
C-004306,Mumbai,400072,M,48,2025-05-15,False,False,WF-006,Gold
C-004307,Bengaluru,560001,M,37,2025-05-04,False,False,WF-030,Gold
C-004308,Mumbai,400097,M,37,2024-08-25,False,False,WF-007,Bronze
C-004309,Mumbai,400069,Other,28,2024-02-29,False,False,WF-002,Bronze
C-004310,Mumbai,400069,M,36,2023-11-11,False,False,WF-007,Silver
C-004311,Thane,400601,M,38,2025-07-12,False,False,WF-020,Silver
C-004312,Mumbai,400086,M,49,2026-03-07,False,False,WF-012,Bronze
C-004313,Bengaluru,560001,M,32,2025-04-21,True,False,WF-029,Silver
C-004314,Nashik,422001,F,41,2025-10-01,True,False,WF-027,Silver
C-004315,Navi Mumbai,400709,M,58,2023-08-14,False,False,WF-025,Silver
C-004316,Pune,411004,M,38,2023-09-08,False,True,WF-013,Silver
C-004317,Mumbai,400072,F,37,2025-01-31,False,False,WF-010,Silver
C-004318,Mumbai,400092,F,42,2025-07-26,False,False,WF-010,Bronze
C-004319,Mumbai,400097,F,40,2023-08-22,False,False,WF-007,Gold
C-004320,Pune,411045,F,46,2024-09-16,False,False,WF-014,Silver
C-004321,Pune,411045,M,36,2024-01-27,False,False,WF-014,Bronze
C-004322,Pune,411004,F,24,2025-12-07,False,False,WF-014,Gold
C-004323,Mumbai,400086,F,27,2023-12-24,False,False,WF-002,Bronze
C-004324,Mumbai,400076,F,18,2026-04-23,True,False,WF-004,Gold
C-004325,Mumbai,400092,M,34,2025-09-27,False,False,WF-012,Bronze
C-004326,Thane,400602,F,33,2024-11-28,False,False,WF-020,Gold
C-004327,Thane,400610,F,18,2025-06-16,False,False,WF-020,Bronze
C-004328,Pune,411021,F,29,2024-08-28,False,False,WF-014,Bronze
C-004329,Mumbai,400086,M,67,2025-03-11,False,False,WF-005,Silver
C-004330,Mumbai,400072,M,62,2024-08-07,False,False,WF-009,Bronze
C-004331,Mumbai,400086,F,32,2023-05-05,False,False,WF-007,Silver
C-004332,Mumbai,400069,M,34,2024-03-03,False,False,WF-006,Bronze
C-004333,Bengaluru,560034,M,45,2023-05-31,False,False,WF-030,Gold
C-004334,Navi Mumbai,400709,F,53,2023-07-03,False,False,WF-023,Gold
C-004335,Nashik,422005,M,37,2025-11-21,False,False,WF-026,Gold
C-004336,Bengaluru,560001,F,25,2026-01-22,False,False,WF-030,Silver
C-004337,Thane,400607,F,39,2025-06-22,False,False,WF-020,Gold
C-004338,Bengaluru,560034,M,29,2023-11-09,False,False,WF-029,Bronze
C-004339,Mumbai,400092,M,23,2023-12-24,False,False,WF-003,Bronze
C-004340,Thane,400610,M,33,2026-01-13,False,False,WF-020,Bronze
C-004341,Pune,411038,M,23,2023-07-26,False,False,WF-017,Platinum
C-004342,Navi Mumbai,400703,F,28,2023-07-07,False,False,WF-025,Bronze
C-004343,Pune,411038,F,31,2024-12-28,True,False,WF-016,Gold
C-004344,Mumbai,400072,F,32,2023-09-08,False,False,WF-008,Silver
C-004345,Thane,400602,M,53,2024-06-06,False,False,WF-022,Bronze
C-004346,Navi Mumbai,400706,M,48,2023-05-14,False,False,WF-023,Bronze
C-004347,Bengaluru,560001,F,53,2025-09-17,False,False,WF-030,Gold
C-004348,Mumbai,400050,M,48,2023-07-29,False,False,WF-008,Silver
C-004349,Bengaluru,560001,M,31,2024-01-08,False,False,WF-029,Bronze
C-004350,Nashik,422005,F,19,2025-03-15,False,False,WF-027,Silver
C-004351,Mumbai,400072,F,21,2025-07-03,False,False,WF-005,Silver
C-004352,Bengaluru,560001,M,18,2025-04-09,False,False,WF-029,Silver
C-004353,Nashik,422001,Other,28,2025-06-28,False,False,WF-026,Gold
C-004354,Pune,411001,F,47,2025-08-06,True,False,WF-017,Bronze
C-004355,Navi Mumbai,400706,M,21,2026-04-17,False,False,WF-025,Gold
C-004356,Goa,403001,Other,18,2024-05-27,True,False,WF-028,Gold
C-004357,Mumbai,400080,M,31,2024-05-25,False,False,WF-007,Bronze
C-004358,Bengaluru,560034,F,34,2025-07-13,False,False,WF-030,Bronze
C-004359,Mumbai,400064,F,30,2023-07-31,False,False,WF-008,Bronze
C-004360,Nashik,422005,F,28,2025-09-28,False,False,WF-027,Bronze
C-004361,Mumbai,400064,F,28,2026-01-20,False,False,WF-003,Silver
C-004362,Nashik,422005,F,45,2026-03-20,False,False,WF-026,Silver
C-004363,Mumbai,400069,M,23,2025-07-13,True,False,WF-012,Bronze
C-004364,Pune,411014,F,34,2025-07-07,False,False,WF-016,Gold
C-004365,Nashik,422005,M,50,2023-07-11,False,True,WF-027,Bronze
C-004366,Goa,403001,F,37,2023-08-12,False,False,WF-028,Silver
C-004367,Mumbai,400092,M,53,2025-08-22,False,False,WF-008,Bronze
C-004368,Mumbai,400076,F,18,2024-02-27,False,False,WF-007,Bronze
C-004369,Pune,411014,F,35,2025-05-07,False,False,WF-014,Bronze
C-004370,Mumbai,400072,M,30,2025-01-01,False,False,WF-007,Bronze
C-004371,Pune,411045,M,45,2024-12-09,False,True,WF-017,Bronze
C-004372,Bengaluru,560034,F,32,2023-12-30,False,False,WF-029,Silver
C-004373,Bengaluru,560001,M,47,2025-08-24,False,False,WF-030,Bronze
C-004374,Bengaluru,560001,F,34,2026-03-14,False,False,WF-029,Platinum
C-004375,Pune,411001,M,26,2023-06-21,False,False,WF-017,Bronze
C-004376,Pune,411021,M,32,2023-06-24,False,False,WF-016,Bronze
C-004377,Thane,400601,M,55,2024-07-03,False,False,WF-020,Silver
C-004378,Mumbai,400080,F,26,2026-03-05,False,False,WF-005,Platinum
C-004379,Mumbai,400058,M,42,2024-01-04,False,False,WF-001,Bronze
C-004380,Nashik,422005,F,55,2023-05-06,False,False,WF-027,Bronze
C-004381,Mumbai,400053,M,32,2024-02-11,False,False,WF-002,Silver
C-004382,Pune,411021,M,41,2026-02-27,False,True,WF-015,Silver
C-004383,Mumbai,400092,M,22,2024-12-27,False,False,WF-005,Silver
C-004384,Pune,411045,F,37,2023-10-17,False,False,WF-014,Silver
C-004385,Goa,403001,M,28,2024-08-03,False,False,WF-028,Gold
C-004386,Thane,400610,F,34,2024-10-29,False,False,WF-020,Silver
C-004387,Bengaluru,560001,M,52,2026-03-07,False,False,WF-030,Platinum
C-004388,Nashik,422005,M,58,2025-06-29,False,True,WF-027,Gold
C-004389,Mumbai,400053,M,45,2025-08-02,False,False,WF-001,Bronze
C-004390,Nashik,422005,F,45,2023-06-05,False,False,WF-027,Bronze
C-004391,Nashik,422005,F,51,2024-01-30,True,False,WF-026,Bronze
C-004392,Mumbai,400064,M,43,2023-06-25,False,False,WF-003,Silver
C-004393,Pune,411038,M,46,2025-11-30,False,False,WF-015,Bronze
C-004394,Nashik,422005,M,39,2024-07-16,False,False,WF-027,Bronze
C-004395,Navi Mumbai,400706,M,24,2024-03-17,False,False,WF-024,Bronze
C-004396,Pune,411001,M,50,2023-10-08,False,False,WF-017,Bronze
C-004397,Mumbai,400076,F,58,2024-04-01,False,False,WF-003,Bronze
C-004398,Mumbai,400064,M,24,2023-11-12,False,False,WF-002,Bronze
C-004399,Mumbai,400053,F,31,2025-04-09,False,False,WF-011,Silver
C-004400,Navi Mumbai,400703,M,18,2024-12-27,True,False,WF-025,Platinum
C-004401,Bengaluru,560001,F,66,2024-06-22,False,False,WF-030,Silver
C-004402,Mumbai,400097,M,19,2024-03-25,False,False,WF-003,Bronze
C-004403,Nashik,422005,F,33,2025-04-16,False,False,WF-026,Bronze
C-004404,Mumbai,400072,F,18,2023-06-25,True,False,WF-002,Bronze
C-004405,Mumbai,400080,M,37,2023-06-21,False,False,WF-010,Bronze
C-004406,Mumbai,400080,M,24,2026-04-27,False,False,WF-012,Bronze
C-004407,Bengaluru,560001,M,28,2024-03-11,False,False,WF-030,Silver
C-004408,Mumbai,400092,M,30,2025-11-01,False,False,WF-005,Bronze
C-004409,Pune,411045,F,18,2024-11-02,False,False,WF-017,Bronze
C-004410,Mumbai,400058,F,30,2023-08-13,False,False,WF-010,Platinum
C-004411,Nashik,422005,F,18,2023-08-10,False,False,WF-027,Bronze
C-004412,Mumbai,400076,F,18,2024-03-14,False,False,WF-003,Gold
C-004413,Navi Mumbai,400703,M,44,2024-08-07,False,False,WF-023,Bronze
C-004414,Mumbai,400058,M,37,2024-03-06,False,False,WF-011,Bronze
C-004415,Navi Mumbai,400703,M,55,2024-02-20,False,False,WF-023,Bronze
C-004416,Goa,403001,M,18,2024-06-23,False,False,WF-028,Bronze
C-004417,Mumbai,400064,F,59,2023-09-23,True,False,WF-004,Bronze
C-004418,Thane,400610,M,26,2025-07-13,False,False,WF-022,Silver
C-004419,Pune,411014,F,40,2026-03-21,False,False,WF-017,Silver
C-004420,Mumbai,400086,F,28,2025-11-03,True,False,WF-008,Bronze
C-004421,Mumbai,400053,M,32,2024-02-19,True,False,WF-002,Silver
C-004422,Pune,411045,F,25,2024-10-27,False,False,WF-017,Bronze
C-004423,Mumbai,400076,F,52,2024-12-29,False,False,WF-003,Silver
C-004424,Mumbai,400072,M,23,2024-10-13,True,False,WF-010,Silver
C-004425,Navi Mumbai,400709,F,57,2026-02-02,False,False,WF-025,Bronze
C-004426,Goa,403001,M,62,2025-05-27,False,False,WF-028,Bronze
C-004427,Mumbai,400053,M,43,2024-10-22,False,True,WF-009,Gold
C-004428,Mumbai,400080,M,45,2024-02-06,False,True,WF-011,Bronze
C-004429,Goa,403001,F,33,2023-05-04,False,False,WF-028,Silver
C-004430,Mumbai,400072,F,53,2025-12-28,False,True,WF-011,Silver
C-004431,Pune,411045,M,37,2026-01-26,False,False,WF-018,Bronze
C-004432,Pune,411004,F,35,2024-01-24,True,False,WF-016,Bronze
C-004433,Mumbai,400080,M,37,2023-11-19,False,False,WF-007,Platinum
C-004434,Goa,403001,F,38,2026-01-27,False,False,WF-028,Silver
C-004435,Bengaluru,560034,M,42,2024-06-01,False,True,WF-030,Bronze
C-004436,Mumbai,400050,F,37,2025-04-07,False,False,WF-002,Platinum
C-004437,Mumbai,400050,F,19,2024-07-20,False,False,WF-003,Gold
C-004438,Pune,411045,F,18,2025-07-13,False,False,WF-015,Silver
C-004439,Nashik,422005,F,52,2025-06-26,False,False,WF-026,Gold
C-004440,Bengaluru,560001,M,54,2023-08-18,False,False,WF-029,Gold
C-004441,Mumbai,400058,M,32,2023-08-04,False,False,WF-002,Bronze
C-004442,Pune,411004,F,42,2024-11-17,False,False,WF-013,Silver
C-004443,Mumbai,400058,M,36,2024-12-22,False,False,WF-003,Gold
C-004444,Navi Mumbai,400706,M,39,2026-03-20,False,True,WF-025,Bronze
C-004445,Pune,411014,M,24,2026-04-27,False,False,WF-017,Silver
C-004446,Thane,400610,M,40,2024-03-16,False,False,WF-019,Gold
C-004447,Mumbai,400001,M,50,2023-06-30,False,False,WF-002,Gold
C-004448,Mumbai,400058,F,31,2023-06-23,False,False,WF-009,Silver
C-004449,Pune,411001,F,44,2023-05-13,False,False,WF-018,Silver
C-004450,Mumbai,400092,F,37,2025-06-21,True,False,WF-008,Bronze
C-004451,Pune,411004,F,35,2025-08-22,True,False,WF-017,Silver
C-004452,Mumbai,400092,M,50,2023-11-16,False,False,WF-009,Silver
C-004453,Thane,400601,M,44,2023-12-12,True,False,WF-022,Bronze
C-004454,Thane,400607,M,22,2023-06-29,False,False,WF-020,Platinum
C-004455,Mumbai,400050,F,35,2024-05-18,True,False,WF-006,Silver
C-004456,Navi Mumbai,400709,F,36,2023-11-24,False,False,WF-024,Bronze
C-004457,Mumbai,400076,F,61,2026-04-23,False,False,WF-002,Bronze
C-004458,Navi Mumbai,400703,M,45,2023-11-19,False,False,WF-023,Bronze
C-004459,Navi Mumbai,400709,M,34,2023-08-20,True,False,WF-025,Bronze
C-004460,Pune,411001,F,40,2023-11-13,True,False,WF-014,Bronze
C-004461,Bengaluru,560034,Other,27,2025-08-18,False,False,WF-030,Silver
C-004462,Pune,411045,F,25,2023-07-16,False,False,WF-016,Bronze
C-004463,Mumbai,400001,M,62,2026-03-01,False,False,WF-011,Bronze
C-004464,Nashik,422005,M,34,2023-12-26,True,False,WF-026,Bronze
C-004465,Thane,400610,F,44,2025-03-30,False,False,WF-021,Silver
C-004466,Thane,400602,F,29,2023-07-23,False,False,WF-019,Silver
C-004467,Thane,400601,F,33,2026-01-05,False,False,WF-022,Silver
C-004468,Pune,411014,M,36,2025-02-03,False,False,WF-014,Silver
C-004469,Pune,411021,M,48,2024-06-12,False,False,WF-018,Platinum
C-004470,Mumbai,400080,M,26,2023-05-27,False,False,WF-001,Silver
C-004471,Thane,400602,M,43,2025-12-16,False,False,WF-021,Bronze
C-004472,Navi Mumbai,400703,F,48,2024-01-04,False,False,WF-023,Bronze
C-004473,Thane,400610,M,41,2023-10-22,True,False,WF-021,Gold
C-004474,Mumbai,400001,F,51,2025-08-22,True,False,WF-003,Bronze
C-004475,Mumbai,400001,M,41,2025-02-05,False,False,WF-010,Bronze
C-004476,Nashik,422001,M,43,2023-08-06,False,False,WF-027,Silver
C-004477,Bengaluru,560034,M,25,2024-06-19,True,False,WF-029,Bronze
C-004478,Mumbai,400072,F,35,2025-10-04,False,False,WF-003,Bronze
C-004479,Navi Mumbai,400703,F,43,2025-01-19,False,False,WF-024,Silver
C-004480,Mumbai,400053,M,21,2024-07-17,False,False,WF-009,Silver
C-004481,Thane,400607,M,20,2023-05-12,False,False,WF-020,Bronze
C-004482,Pune,411014,F,66,2026-01-18,False,False,WF-015,Silver
C-004483,Mumbai,400076,M,72,2025-02-05,False,False,WF-012,Bronze
C-004484,Nashik,422005,M,47,2024-09-28,False,False,WF-027,Silver
C-004485,Thane,400607,F,41,2025-05-22,False,False,WF-021,Bronze
C-004486,Pune,411014,M,33,2025-12-01,True,False,WF-018,Gold
C-004487,Navi Mumbai,400709,M,21,2023-06-06,False,False,WF-023,Silver
C-004488,Mumbai,400092,F,44,2024-09-08,False,False,WF-003,Platinum
C-004489,Pune,411038,M,43,2025-10-04,False,False,WF-017,Gold
C-004490,Navi Mumbai,400703,M,36,2025-03-25,False,False,WF-023,Bronze
C-004491,Bengaluru,560001,F,36,2026-02-24,True,False,WF-030,Bronze
C-004492,Mumbai,400050,M,38,2026-04-06,False,True,WF-007,Bronze
C-004493,Mumbai,400072,F,18,2024-02-02,False,False,WF-012,Bronze
C-004494,Pune,411004,F,36,2023-08-17,False,False,WF-013,Bronze
C-004495,Thane,400610,M,51,2023-07-11,False,False,WF-022,Gold
C-004496,Thane,400601,F,28,2024-01-26,True,False,WF-022,Silver
C-004497,Nashik,422005,M,54,2024-11-25,False,False,WF-027,Silver
C-004498,Goa,403001,F,20,2024-05-13,False,True,WF-028,Bronze
C-004499,Mumbai,400058,M,24,2024-08-14,True,False,WF-005,Gold
C-004500,Pune,411004,M,51,2025-11-08,False,True,WF-016,Gold
C-004501,Goa,403001,F,27,2024-08-22,False,False,WF-028,Bronze
C-004502,Bengaluru,560034,F,18,2025-05-06,False,False,WF-029,Bronze
C-004503,Pune,411014,F,33,2024-03-15,False,False,WF-017,Silver
C-004504,Thane,400607,F,41,2023-06-01,False,False,WF-020,Gold
C-004505,Thane,400602,M,35,2024-07-15,False,False,WF-020,Gold
C-004506,Goa,403001,F,29,2023-05-28,False,False,WF-028,Bronze
C-004507,Nashik,422001,M,41,2026-03-08,False,False,WF-027,Bronze
C-004508,Navi Mumbai,400709,M,38,2025-07-06,False,True,WF-023,Silver
C-004509,Mumbai,400086,F,35,2023-07-06,False,False,WF-005,Silver
C-004510,Mumbai,400072,M,47,2025-04-25,False,False,WF-001,Silver
C-004511,Nashik,422005,M,43,2024-05-30,False,False,WF-026,Gold
C-004512,Mumbai,400092,F,18,2024-01-29,False,False,WF-008,Bronze
C-004513,Goa,403001,F,51,2026-03-26,False,False,WF-028,Bronze
C-004514,Mumbai,400080,M,63,2023-08-21,True,False,WF-006,Bronze
C-004515,Pune,411021,M,34,2023-10-11,True,False,WF-018,Silver
C-004516,Pune,411038,M,29,2024-11-23,False,False,WF-016,Bronze
C-004517,Nashik,422001,M,44,2023-07-21,False,False,WF-026,Bronze
C-004518,Thane,400602,F,27,2024-07-22,False,False,WF-020,Gold
C-004519,Nashik,422005,F,44,2024-08-15,False,False,WF-026,Gold
C-004520,Nashik,422005,M,23,2024-12-16,True,False,WF-026,Gold
C-004521,Thane,400610,F,55,2024-03-24,False,False,WF-020,Gold
C-004522,Thane,400610,F,43,2025-05-13,False,False,WF-021,Silver
C-004523,Goa,403001,M,26,2023-05-07,False,False,WF-028,Bronze
C-004524,Bengaluru,560001,F,18,2023-10-20,False,False,WF-029,Bronze
C-004525,Mumbai,400086,M,18,2024-12-15,False,True,WF-005,Gold
C-004526,Mumbai,400069,Other,18,2025-04-10,True,False,WF-012,Bronze
C-004527,Mumbai,400086,M,35,2024-02-25,False,False,WF-002,Gold
C-004528,Mumbai,400072,F,48,2026-04-20,False,False,WF-009,Silver
C-004529,Pune,411004,F,33,2024-11-27,False,False,WF-013,Bronze
C-004530,Mumbai,400086,F,45,2025-07-20,False,False,WF-008,Bronze
C-004531,Navi Mumbai,400709,M,25,2026-02-08,False,False,WF-023,Platinum
C-004532,Mumbai,400072,M,46,2026-04-26,False,False,WF-002,Silver
C-004533,Mumbai,400064,M,19,2024-09-05,False,True,WF-004,Bronze
C-004534,Navi Mumbai,400709,F,42,2024-01-13,False,False,WF-025,Bronze
C-004535,Mumbai,400064,F,58,2024-06-09,False,True,WF-004,Silver
C-004536,Mumbai,400064,F,22,2026-04-26,False,True,WF-002,Silver
C-004537,Pune,411001,F,42,2025-07-02,False,False,WF-015,Bronze
C-004538,Bengaluru,560001,F,46,2026-04-17,False,False,WF-029,Bronze
C-004539,Pune,411021,F,45,2024-05-11,False,False,WF-014,Bronze
C-004540,Mumbai,400053,M,42,2024-05-15,False,False,WF-010,Bronze
C-004541,Pune,411004,F,21,2023-09-16,False,False,WF-016,Bronze
C-004542,Mumbai,400001,M,63,2025-09-04,False,True,WF-010,Bronze
C-004543,Mumbai,400080,F,53,2026-04-05,False,False,WF-007,Bronze
C-004544,Goa,403001,M,25,2023-12-29,True,False,WF-028,Gold
C-004545,Pune,411045,M,50,2026-01-10,False,False,WF-018,Silver
C-004546,Nashik,422005,M,28,2023-08-18,False,False,WF-026,Bronze
C-004547,Pune,411045,F,47,2023-07-11,True,False,WF-017,Gold
C-004548,Mumbai,400080,F,36,2023-08-23,False,False,WF-004,Bronze
C-004549,Mumbai,400064,F,47,2024-06-30,False,False,WF-001,Platinum
C-004550,Mumbai,400080,M,47,2025-12-01,False,False,WF-012,Bronze
C-004551,Goa,403001,F,54,2024-10-31,False,False,WF-028,Bronze
C-004552,Bengaluru,560001,M,32,2024-07-30,False,False,WF-030,Silver
C-004553,Pune,411045,F,31,2023-06-09,False,False,WF-013,Bronze
C-004554,Mumbai,400080,F,27,2023-11-02,True,False,WF-011,Silver
C-004555,Thane,400610,F,44,2024-11-17,False,False,WF-021,Bronze
C-004556,Goa,403001,M,42,2025-07-13,False,False,WF-028,Bronze
C-004557,Mumbai,400080,F,46,2024-03-11,False,False,WF-008,Gold
C-004558,Navi Mumbai,400706,F,31,2024-08-09,False,True,WF-023,Bronze
C-004559,Goa,403001,M,49,2025-07-22,False,False,WF-028,Silver
C-004560,Pune,411038,F,42,2023-10-07,False,False,WF-017,Bronze
C-004561,Mumbai,400097,M,32,2024-03-06,False,False,WF-010,Bronze
C-004562,Mumbai,400092,M,28,2025-07-13,False,False,WF-002,Bronze
C-004563,Bengaluru,560034,M,29,2025-03-17,False,False,WF-029,Silver
C-004564,Goa,403001,F,22,2023-12-01,False,False,WF-028,Silver
C-004565,Mumbai,400001,F,33,2024-02-04,True,False,WF-009,Silver
C-004566,Mumbai,400053,M,23,2025-05-08,True,False,WF-007,Bronze
C-004567,Mumbai,400053,F,40,2024-12-21,False,True,WF-002,Bronze
C-004568,Mumbai,400050,F,47,2025-09-03,False,False,WF-009,Silver
C-004569,Mumbai,400064,F,24,2025-02-15,False,False,WF-008,Bronze
C-004570,Mumbai,400076,M,57,2024-03-17,False,False,WF-002,Silver
C-004571,Bengaluru,560001,M,29,2024-06-16,False,False,WF-030,Bronze
C-004572,Mumbai,400050,M,24,2023-08-09,False,False,WF-009,Bronze
C-004573,Pune,411004,F,41,2024-03-27,False,False,WF-018,Silver
C-004574,Thane,400610,Other,50,2025-04-14,False,False,WF-021,Bronze
C-004575,Pune,411014,M,49,2025-12-09,False,True,WF-013,Bronze
C-004576,Mumbai,400072,F,30,2024-07-04,False,False,WF-005,Silver
C-004577,Bengaluru,560034,F,47,2026-03-25,False,False,WF-030,Silver
C-004578,Pune,411045,M,33,2024-10-29,False,False,WF-017,Gold
C-004579,Goa,403001,M,61,2024-01-15,False,False,WF-028,Bronze
C-004580,Navi Mumbai,400703,M,46,2023-05-25,True,False,WF-025,Silver
C-004581,Mumbai,400072,M,57,2023-11-28,False,False,WF-006,Bronze
C-004582,Navi Mumbai,400709,M,58,2024-09-09,False,False,WF-024,Silver
C-004583,Mumbai,400076,M,37,2025-03-25,False,False,WF-007,Bronze
C-004584,Bengaluru,560034,M,29,2023-07-24,True,False,WF-029,Silver
C-004585,Thane,400607,M,42,2024-01-08,True,True,WF-022,Gold
C-004586,Goa,403001,M,29,2025-09-17,False,False,WF-028,Silver
C-004587,Pune,411021,M,18,2025-11-13,False,False,WF-014,Bronze
C-004588,Mumbai,400001,M,18,2024-03-16,True,False,WF-001,Platinum
C-004589,Nashik,422001,F,49,2024-10-19,False,False,WF-027,Gold
C-004590,Mumbai,400058,M,19,2023-08-13,True,False,WF-006,Bronze
C-004591,Thane,400601,F,53,2025-01-04,False,False,WF-021,Silver
C-004592,Navi Mumbai,400709,F,50,2023-05-03,False,False,WF-023,Silver
C-004593,Bengaluru,560001,F,41,2024-12-17,False,True,WF-030,Bronze
C-004594,Mumbai,400064,F,34,2025-12-01,False,False,WF-012,Bronze
C-004595,Goa,403001,M,63,2023-06-23,False,False,WF-028,Bronze
C-004596,Mumbai,400092,F,24,2025-03-10,False,False,WF-009,Bronze
C-004597,Pune,411021,M,18,2025-03-17,True,False,WF-016,Platinum
C-004598,Navi Mumbai,400703,F,37,2025-10-01,False,False,WF-023,Silver
C-004599,Mumbai,400050,F,48,2025-03-10,False,False,WF-012,Bronze
C-004600,Thane,400610,F,62,2023-07-06,False,False,WF-022,Bronze
C-004601,Pune,411045,F,42,2024-05-23,True,False,WF-016,Gold
C-004602,Mumbai,400086,M,35,2023-09-03,False,False,WF-001,Silver
C-004603,Mumbai,400058,M,18,2025-08-28,False,False,WF-005,Silver
C-004604,Pune,411045,F,43,2023-05-13,False,False,WF-016,Gold
C-004605,Goa,403001,F,58,2024-06-18,False,True,WF-028,Bronze
C-004606,Thane,400610,M,49,2023-05-07,True,False,WF-021,Silver
C-004607,Mumbai,400001,F,55,2024-10-02,False,False,WF-009,Silver
C-004608,Mumbai,400076,F,24,2024-07-09,False,True,WF-007,Bronze
C-004609,Mumbai,400064,Other,49,2025-08-14,False,False,WF-002,Gold
C-004610,Thane,400607,F,27,2024-09-09,False,False,WF-021,Bronze
C-004611,Pune,411014,M,60,2025-11-06,False,False,WF-015,Bronze
C-004612,Navi Mumbai,400703,M,37,2025-06-23,False,True,WF-023,Silver
C-004613,Goa,403001,F,18,2023-10-30,False,False,WF-028,Bronze
C-004614,Mumbai,400053,F,18,2023-12-14,False,False,WF-012,Bronze
C-004615,Nashik,422001,F,45,2025-11-17,False,True,WF-027,Bronze
C-004616,Pune,411001,F,41,2025-07-07,False,False,WF-015,Silver
C-004617,Thane,400610,F,32,2025-11-29,False,False,WF-022,Platinum
C-004618,Mumbai,400072,M,32,2023-09-05,False,False,WF-012,Bronze
C-004619,Bengaluru,560001,F,55,2026-04-11,False,False,WF-029,Bronze
C-004620,Navi Mumbai,400703,F,36,2024-11-25,False,False,WF-023,Gold
C-004621,Mumbai,400076,M,76,2025-12-03,True,False,WF-001,Silver
C-004622,Thane,400602,F,53,2026-02-07,False,False,WF-022,Silver
C-004623,Mumbai,400080,F,61,2024-06-21,False,True,WF-012,Bronze
C-004624,Mumbai,400001,M,29,2025-04-17,False,False,WF-006,Bronze
C-004625,Mumbai,400080,M,60,2025-10-23,False,False,WF-002,Silver
C-004626,Navi Mumbai,400703,M,29,2024-10-19,False,True,WF-023,Gold
C-004627,Pune,411021,M,18,2025-02-16,False,False,WF-013,Gold
C-004628,Nashik,422005,F,40,2026-03-03,False,False,WF-026,Bronze
C-004629,Pune,411021,M,18,2024-01-27,False,False,WF-017,Gold
C-004630,Bengaluru,560034,M,41,2025-02-26,False,False,WF-030,Bronze
C-004631,Mumbai,400092,M,58,2024-05-17,False,False,WF-010,Silver
C-004632,Mumbai,400076,M,36,2026-04-26,True,False,WF-010,Silver
C-004633,Pune,411038,M,50,2024-07-27,True,False,WF-015,Gold
C-004634,Mumbai,400097,M,34,2023-11-07,False,False,WF-011,Bronze
