store_id,product_id,snapshot_date,stock_on_hand,reorder_point,is_out_of_stock,days_out_of_stock
WF-001,P-00090,2026-04-30,46,13,False,0
WF-001,P-00091,2026-04-30,41,13,False,0
WF-001,P-00092,2026-04-30,5,26,False,0
WF-001,P-00093,2026-04-30,0,19,True,5
WF-001,P-00094,2026-04-30,79,18,False,0
WF-001,P-00095,2026-04-30,7,18,False,0
WF-001,P-00096,2026-04-30,1,13,False,0
WF-001,P-00097,2026-04-30,15,19,False,0
WF-001,P-00098,2026-04-30,14,23,False,0
WF-001,P-00099,2026-04-30,52,17,False,0
WF-001,P-00100,2026-04-30,32,29,False,0
WF-001,P-00101,2026-04-30,31,15,False,0
WF-001,P-00102,2026-04-30,48,19,False,0
WF-001,P-00103,2026-04-30,13,18,False,0
WF-001,P-00104,2026-04-30,98,19,False,0
WF-001,P-00105,2026-04-30,11,16,False,0
WF-001,P-00106,2026-04-30,20,23,False,0
WF-001,P-00107,2026-04-30,61,17,False,0
WF-001,P-00108,2026-04-30,116,16,False,0
WF-001,P-00109,2026-04-30,36,19,False,0
WF-001,P-00110,2026-04-30,0,22,True,6
WF-001,P-00111,2026-04-30,103,19,False,0
WF-001,P-00112,2026-04-30,183,29,False,0
WF-001,P-00113,2026-04-30,47,13,False,0
WF-001,P-00114,2026-04-30,201,23,False,0
WF-001,P-00115,2026-04-30,0,21,True,7
WF-001,P-00116,2026-04-30,62,20,False,0
WF-001,P-00117,2026-04-30,16,15,False,0
WF-001,P-00118,2026-04-30,56,22,False,0
WF-001,P-00119,2026-04-30,61,24,False,0
WF-001,P-00120,2026-04-30,22,23,False,0
WF-001,P-00121,2026-04-30,41,25,False,0
WF-001,P-00122,2026-04-30,12,26,False,0
WF-001,P-00123,2026-04-30,163,14,False,0
WF-001,P-00124,2026-04-30,57,28,False,0
WF-001,P-00125,2026-04-30,21,22,False,0
WF-001,P-00126,2026-04-30,81,22,False,0
WF-001,P-00127,2026-04-30,91,16,False,0
WF-001,P-00128,2026-04-30,18,14,False,0
WF-001,P-00129,2026-04-30,34,22,False,0
WF-001,P-00130,2026-04-30,68,15,False,0
WF-001,P-00131,2026-04-30,127,13,False,0
WF-001,P-00132,2026-04-30,18,13,False,0
WF-001,P-00133,2026-04-30,47,11,False,0
WF-001,P-00134,2026-04-30,228,14,False,0
WF-001,P-00135,2026-04-30,6,22,False,0
WF-001,P-00136,2026-04-30,44,19,False,0
WF-001,P-00137,2026-04-30,84,10,False,0
WF-001,P-00138,2026-04-30,42,18,False,0
WF-001,P-00139,2026-04-30,18,23,False,0
WF-001,P-00140,2026-04-30,118,19,False,0
WF-001,P-00141,2026-04-30,73,17,False,0
WF-001,P-00142,2026-04-30,5,29,False,0
WF-001,P-00143,2026-04-30,21,29,False,0
WF-001,P-00144,2026-04-30,30,17,False,0
WF-001,P-00145,2026-04-30,60,10,False,0
WF-001,P-00146,2026-04-30,18,13,False,0
WF-001,P-00147,2026-04-30,29,13,False,0
WF-001,P-00148,2026-04-30,29,14,False,0
WF-001,P-00149,2026-04-30,0,22,True,8
WF-001,P-00150,2026-04-30,62,10,False,0
WF-001,P-00151,2026-04-30,206,24,False,0
WF-001,P-00152,2026-04-30,31,20,False,0
WF-001,P-00153,2026-04-30,10,16,False,0
WF-001,P-00154,2026-04-30,22,24,False,0
WF-001,P-00155,2026-04-30,15,13,False,0
WF-001,P-00156,2026-04-30,90,11,False,0
WF-001,P-00157,2026-04-30,18,19,False,0
WF-001,P-00158,2026-04-30,6,24,False,0
WF-001,P-00159,2026-04-30,12,19,False,0
WF-001,P-00160,2026-04-30,57,26,False,0
WF-001,P-00161,2026-04-30,2,20,False,0
WF-001,P-00162,2026-04-30,7,11,False,0
WF-001,P-00163,2026-04-30,52,15,False,0
WF-001,P-00164,2026-04-30,2,19,False,0
WF-001,P-00165,2026-04-30,72,18,False,0
WF-001,P-00166,2026-04-30,19,21,False,0
WF-001,P-00167,2026-04-30,0,20,True,9
WF-001,P-00168,2026-04-30,24,18,False,0
WF-001,P-00169,2026-04-30,84,12,False,0
WF-001,P-00170,2026-04-30,6,25,False,0
WF-001,P-00171,2026-04-30,40,27,False,0
WF-001,P-00172,2026-04-30,1,19,False,0
WF-001,P-00173,2026-04-30,24,25,False,0
WF-001,P-00174,2026-04-30,3,17,False,0
WF-001,P-00175,2026-04-30,58,25,False,0
WF-001,P-00176,2026-04-30,7,22,False,0
WF-001,P-00177,2026-04-30,61,23,False,0
WF-001,P-00178,2026-04-30,9,11,False,0
WF-001,P-00179,2026-04-30,28,21,False,0
WF-001,P-00180,2026-04-30,6,10,False,0
WF-001,P-00181,2026-04-30,11,24,False,0
WF-001,P-00182,2026-04-30,25,21,False,0
WF-001,P-00183,2026-04-30,46,26,False,0
WF-001,P-00184,2026-04-30,0,20,True,1
WF-001,P-00185,2026-04-30,27,25,False,0
WF-001,P-00186,2026-04-30,25,19,False,0
WF-001,P-00187,2026-04-30,15,10,False,0
WF-001,P-00188,2026-04-30,26,28,False,0
WF-001,P-00189,2026-04-30,29,19,False,0
WF-001,P-00190,2026-04-30,43,17,False,0
WF-001,P-00191,2026-04-30,33,15,False,0
WF-001,P-00192,2026-04-30,8,25,False,0
WF-001,P-00193,2026-04-30,15,10,False,0
WF-001,P-00194,2026-04-30,64,15,False,0
WF-001,P-00195,2026-04-30,71,28,False,0
WF-001,P-00196,2026-04-30,23,21,False,0
WF-001,P-00197,2026-04-30,9,16,False,0
WF-001,P-00198,2026-04-30,39,28,False,0
WF-001,P-00199,2026-04-30,0,28,True,7
WF-001,P-00200,2026-04-30,11,18,False,0
WF-002,P-00001,2026-04-30,21,20,False,0
WF-002,P-00002,2026-04-30,122,15,False,0
WF-002,P-00003,2026-04-30,2,12,False,0
WF-002,P-00004,2026-04-30,66,27,False,0
WF-002,P-00005,2026-04-30,27,25,False,0
WF-002,P-00006,2026-04-30,74,25,False,0
WF-002,P-00007,2026-04-30,36,19,False,0
WF-002,P-00008,2026-04-30,95,16,False,0
WF-002,P-00009,2026-04-30,111,12,False,0
WF-002,P-00010,2026-04-30,34,13,False,0
WF-002,P-00011,2026-04-30,46,24,False,0
WF-002,P-00012,2026-04-30,41,26,False,0
WF-002,P-00013,2026-04-30,241,11,False,0
WF-002,P-00014,2026-04-30,110,11,False,0
WF-002,P-00015,2026-04-30,91,13,False,0
WF-002,P-00016,2026-04-30,38,15,False,0
WF-002,P-00017,2026-04-30,0,12,True,10
WF-002,P-00018,2026-04-30,37,29,False,0
WF-002,P-00019,2026-04-30,6,26,False,0
WF-002,P-00020,2026-04-30,13,11,False,0
WF-002,P-00021,2026-04-30,53,17,False,0
WF-002,P-00022,2026-04-30,29,16,False,0
WF-002,P-00023,2026-04-30,39,23,False,0
WF-002,P-00024,2026-04-30,53,28,False,0
WF-002,P-00025,2026-04-30,111,26,False,0
WF-002,P-00026,2026-04-30,125,22,False,0
WF-002,P-00027,2026-04-30,12,14,False,0
WF-002,P-00028,2026-04-30,1,16,False,0
WF-002,P-00029,2026-04-30,29,10,False,0
WF-002,P-00030,2026-04-30,58,25,False,0
WF-002,P-00031,2026-04-30,163,12,False,0
WF-002,P-00032,2026-04-30,16,17,False,0
WF-002,P-00033,2026-04-30,42,10,False,0
WF-002,P-00034,2026-04-30,16,26,False,0
WF-002,P-00035,2026-04-30,95,27,False,0
WF-002,P-00036,2026-04-30,39,16,False,0
WF-002,P-00037,2026-04-30,18,10,False,0
WF-002,P-00038,2026-04-30,44,19,False,0
WF-002,P-00039,2026-04-30,11,12,False,0
WF-002,P-00040,2026-04-30,38,11,False,0
WF-002,P-00041,2026-04-30,63,28,False,0
WF-002,P-00042,2026-04-30,33,14,False,0
WF-002,P-00043,2026-04-30,44,22,False,0
WF-002,P-00044,2026-04-30,55,18,False,0
WF-002,P-00045,2026-04-30,78,29,False,0
WF-002,P-00046,2026-04-30,30,24,False,0
WF-002,P-00047,2026-04-30,1,15,False,0
WF-002,P-00048,2026-04-30,56,27,False,0
WF-002,P-00049,2026-04-30,27,23,False,0
WF-002,P-00050,2026-04-30,42,11,False,0
WF-002,P-00051,2026-04-30,245,20,False,0
WF-002,P-00052,2026-04-30,73,26,False,0
WF-002,P-00053,2026-04-30,8,27,False,0
WF-002,P-00054,2026-04-30,53,26,False,0
WF-002,P-00055,2026-04-30,78,16,False,0
WF-002,P-00056,2026-04-30,8,17,False,0
WF-002,P-00057,2026-04-30,0,20,True,13
WF-002,P-00058,2026-04-30,31,18,False,0
WF-002,P-00059,2026-04-30,62,10,False,0
WF-002,P-00060,2026-04-30,81,11,False,0
WF-002,P-00061,2026-04-30,77,23,False,0
WF-002,P-00062,2026-04-30,17,21,False,0
WF-002,P-00063,2026-04-30,163,10,False,0
WF-002,P-00064,2026-04-30,22,16,False,0
WF-002,P-00065,2026-04-30,76,12,False,0
WF-002,P-00066,2026-04-30,39,27,False,0
WF-002,P-00067,2026-04-30,5,17,False,0
WF-002,P-00068,2026-04-30,6,22,False,0
WF-002,P-00069,2026-04-30,52,18,False,0
WF-002,P-00070,2026-04-30,39,10,False,0
WF-002,P-00071,2026-04-30,91,21,False,0
WF-002,P-00072,2026-04-30,9,24,False,0
WF-002,P-00073,2026-04-30,37,26,False,0
WF-002,P-00074,2026-04-30,59,22,False,0
WF-002,P-00075,2026-04-30,86,11,False,0
WF-002,P-00076,2026-04-30,84,29,False,0
WF-002,P-00077,2026-04-30,85,25,False,0
WF-002,P-00078,2026-04-30,75,22,False,0
WF-002,P-00079,2026-04-30,28,24,False,0
WF-002,P-00080,2026-04-30,5,28,False,0
WF-002,P-00081,2026-04-30,81,25,False,0
WF-002,P-00082,2026-04-30,101,10,False,0
WF-002,P-00083,2026-04-30,14,17,False,0
WF-002,P-00084,2026-04-30,63,15,False,0
WF-002,P-00085,2026-04-30,36,16,False,0
WF-002,P-00086,2026-04-30,29,18,False,0
WF-002,P-00087,2026-04-30,9,22,False,0
WF-002,P-00088,2026-04-30,85,27,False,0
WF-002,P-00089,2026-04-30,17,26,False,0
WF-002,P-00090,2026-04-30,24,26,False,0
WF-002,P-00091,2026-04-30,16,14,False,0
WF-002,P-00092,2026-04-30,28,23,False,0
WF-002,P-00093,2026-04-30,0,19,True,10
WF-002,P-00094,2026-04-30,8,29,False,0
WF-002,P-00095,2026-04-30,269,14,False,0
WF-002,P-00096,2026-04-30,2,13,False,0
WF-002,P-00097,2026-04-30,26,16,False,0
WF-002,P-00098,2026-04-30,141,27,False,0
WF-002,P-00099,2026-04-30,108,12,False,0
WF-002,P-00100,2026-04-30,90,21,False,0
WF-002,P-00101,2026-04-30,20,25,False,0
WF-002,P-00102,2026-04-30,53,15,False,0
WF-002,P-00103,2026-04-30,14,26,False,0
WF-002,P-00104,2026-04-30,44,15,False,0
WF-002,P-00105,2026-04-30,7,17,False,0
WF-002,P-00106,2026-04-30,7,26,False,0
WF-002,P-00107,2026-04-30,18,17,False,0
WF-002,P-00108,2026-04-30,13,24,False,0
WF-002,P-00109,2026-04-30,193,17,False,0
WF-002,P-00110,2026-04-30,38,26,False,0
WF-002,P-00111,2026-04-30,5,24,False,0
WF-002,P-00112,2026-04-30,0,11,True,11
WF-002,P-00113,2026-04-30,15,13,False,0
WF-002,P-00114,2026-04-30,4,10,False,0
WF-002,P-00115,2026-04-30,43,16,False,0
WF-002,P-00116,2026-04-30,43,13,False,0
WF-002,P-00117,2026-04-30,54,27,False,0
WF-002,P-00118,2026-04-30,145,25,False,0
WF-002,P-00119,2026-04-30,11,10,False,0
WF-002,P-00120,2026-04-30,40,28,False,0
WF-002,P-00121,2026-04-30,3,14,False,0
WF-002,P-00122,2026-04-30,72,19,False,0
WF-002,P-00123,2026-04-30,35,25,False,0
WF-002,P-00124,2026-04-30,77,29,False,0
WF-002,P-00125,2026-04-30,64,18,False,0
WF-002,P-00126,2026-04-30,8,22,False,0
WF-002,P-00127,2026-04-30,6,27,False,0
WF-002,P-00128,2026-04-30,98,24,False,0
WF-002,P-00129,2026-04-30,6,27,False,0
WF-002,P-00130,2026-04-30,0,26,True,12
WF-002,P-00131,2026-04-30,186,18,False,0
WF-002,P-00132,2026-04-30,231,17,False,0
WF-002,P-00133,2026-04-30,11,12,False,0
WF-002,P-00134,2026-04-30,1,12,False,0
WF-002,P-00135,2026-04-30,22,27,False,0
WF-002,P-00136,2026-04-30,19,12,False,0
WF-002,P-00137,2026-04-30,32,10,False,0
WF-002,P-00138,2026-04-30,48,10,False,0
WF-002,P-00139,2026-04-30,137,18,False,0
WF-002,P-00140,2026-04-30,52,14,False,0
WF-002,P-00141,2026-04-30,21,20,False,0
WF-002,P-00142,2026-04-30,43,25,False,0
WF-002,P-00143,2026-04-30,1,12,False,0
WF-002,P-00144,2026-04-30,126,28,False,0
WF-002,P-00145,2026-04-30,0,14,True,7
WF-002,P-00146,2026-04-30,120,17,False,0
WF-002,P-00147,2026-04-30,88,15,False,0
WF-002,P-00148,2026-04-30,22,19,False,0
WF-002,P-00149,2026-04-30,99,24,False,0
WF-002,P-00150,2026-04-30,29,17,False,0
WF-002,P-00151,2026-04-30,7,15,False,0
WF-002,P-00152,2026-04-30,66,24,False,0
WF-002,P-00153,2026-04-30,2,18,False,0
WF-002,P-00154,2026-04-30,150,17,False,0
WF-002,P-00155,2026-04-30,71,29,False,0
WF-002,P-00156,2026-04-30,99,17,False,0
WF-002,P-00157,2026-04-30,24,11,False,0
WF-002,P-00158,2026-04-30,15,21,False,0
WF-002,P-00159,2026-04-30,21,16,False,0
WF-002,P-00160,2026-04-30,36,27,False,0
WF-002,P-00161,2026-04-30,8,11,False,0
WF-002,P-00162,2026-04-30,98,16,False,0
WF-002,P-00163,2026-04-30,42,24,False,0
WF-002,P-00164,2026-04-30,30,17,False,0
WF-002,P-00165,2026-04-30,12,13,False,0
WF-002,P-00166,2026-04-30,69,27,False,0
WF-002,P-00167,2026-04-30,5,12,False,0
WF-002,P-00168,2026-04-30,2,10,False,0
WF-002,P-00169,2026-04-30,23,16,False,0
WF-002,P-00170,2026-04-30,2,23,False,0
WF-002,P-00171,2026-04-30,59,17,False,0
WF-002,P-00172,2026-04-30,27,26,False,0
WF-002,P-00173,2026-04-30,24,23,False,0
WF-002,P-00174,2026-04-30,8,17,False,0
WF-002,P-00175,2026-04-30,12,23,False,0
WF-002,P-00176,2026-04-30,30,12,False,0
WF-002,P-00177,2026-04-30,19,16,False,0
WF-002,P-00178,2026-04-30,159,16,False,0
WF-002,P-00179,2026-04-30,39,16,False,0
WF-002,P-00180,2026-04-30,57,18,False,0
WF-002,P-00181,2026-04-30,0,14,True,4
WF-002,P-00182,2026-04-30,24,20,False,0
WF-002,P-00183,2026-04-30,0,14,True,6
WF-002,P-00184,2026-04-30,82,14,False,0
WF-002,P-00185,2026-04-30,19,20,False,0
WF-002,P-00186,2026-04-30,15,27,False,0
WF-002,P-00187,2026-04-30,75,25,False,0
WF-002,P-00188,2026-04-30,10,16,False,0
WF-002,P-00189,2026-04-30,72,15,False,0
WF-002,P-00190,2026-04-30,83,11,False,0
WF-002,P-00191,2026-04-30,100,29,False,0
WF-002,P-00192,2026-04-30,24,13,False,0
WF-002,P-00193,2026-04-30,33,20,False,0
WF-002,P-00194,2026-04-30,51,18,False,0
WF-002,P-00195,2026-04-30,1,12,False,0
WF-002,P-00196,2026-04-30,85,26,False,0
WF-002,P-00197,2026-04-30,13,16,False,0
WF-002,P-00198,2026-04-30,111,15,False,0
WF-002,P-00199,2026-04-30,66,18,False,0
WF-002,P-00200,2026-04-30,0,28,True,9
WF-003,P-00001,2026-04-30,18,16,False,0
WF-003,P-00002,2026-04-30,23,28,False,0
WF-003,P-00003,2026-04-30,34,22,False,0
WF-003,P-00004,2026-04-30,4,19,False,0
WF-003,P-00005,2026-04-30,14,11,False,0
WF-003,P-00006,2026-04-30,266,17,False,0
WF-003,P-00007,2026-04-30,34,15,False,0
WF-003,P-00008,2026-04-30,42,22,False,0
WF-003,P-00009,2026-04-30,196,13,False,0
WF-003,P-00010,2026-04-30,9,21,False,0
WF-003,P-00011,2026-04-30,23,10,False,0
WF-003,P-00012,2026-04-30,111,13,False,0
WF-003,P-00013,2026-04-30,151,25,False,0
WF-003,P-00014,2026-04-30,50,10,False,0
WF-003,P-00015,2026-04-30,8,22,False,0
WF-003,P-00016,2026-04-30,72,13,False,0
WF-003,P-00017,2026-04-30,28,19,False,0
WF-003,P-00018,2026-04-30,77,20,False,0
WF-003,P-00019,2026-04-30,4,19,False,0
WF-003,P-00020,2026-04-30,0,28,True,12
WF-003,P-00021,2026-04-30,88,24,False,0
WF-003,P-00022,2026-04-30,41,10,False,0
WF-003,P-00023,2026-04-30,0,19,True,8
WF-003,P-00024,2026-04-30,14,23,False,0
WF-003,P-00025,2026-04-30,130,19,False,0
WF-003,P-00026,2026-04-30,39,14,False,0
WF-003,P-00027,2026-04-30,6,26,False,0
WF-003,P-00028,2026-04-30,54,24,False,0
WF-003,P-00029,2026-04-30,203,24,False,0
WF-003,P-00030,2026-04-30,82,12,False,0
WF-003,P-00031,2026-04-30,15,12,False,0
WF-003,P-00032,2026-04-30,100,29,False,0
WF-003,P-00033,2026-04-30,31,10,False,0
WF-003,P-00034,2026-04-30,55,10,False,0
WF-003,P-00035,2026-04-30,175,23,False,0
WF-003,P-00036,2026-04-30,95,10,False,0
WF-003,P-00037,2026-04-30,180,22,False,0
WF-003,P-00038,2026-04-30,0,17,True,5
WF-003,P-00039,2026-04-30,95,14,False,0
WF-003,P-00040,2026-04-30,0,19,True,9
WF-003,P-00041,2026-04-30,75,23,False,0
WF-003,P-00042,2026-04-30,1,28,False,0
WF-003,P-00043,2026-04-30,43,14,False,0
WF-003,P-00044,2026-04-30,2,27,False,0
WF-003,P-00045,2026-04-30,22,25,False,0
WF-003,P-00046,2026-04-30,47,28,False,0
WF-003,P-00047,2026-04-30,46,24,False,0
WF-003,P-00048,2026-04-30,29,19,False,0
WF-003,P-00049,2026-04-30,18,18,False,0
WF-003,P-00050,2026-04-30,148,18,False,0
WF-003,P-00051,2026-04-30,143,20,False,0
WF-003,P-00052,2026-04-30,104,21,False,0
WF-003,P-00053,2026-04-30,30,27,False,0
WF-003,P-00054,2026-04-30,22,10,False,0
WF-003,P-00055,2026-04-30,95,23,False,0
WF-003,P-00056,2026-04-30,156,19,False,0
WF-003,P-00057,2026-04-30,1,12,False,0
WF-003,P-00058,2026-04-30,17,10,False,0
WF-003,P-00059,2026-04-30,96,12,False,0
WF-003,P-00060,2026-04-30,34,25,False,0
WF-003,P-00061,2026-04-30,139,20,False,0
WF-003,P-00062,2026-04-30,54,17,False,0
WF-003,P-00063,2026-04-30,76,21,False,0
WF-003,P-00064,2026-04-30,34,25,False,0
WF-003,P-00065,2026-04-30,71,18,False,0
WF-003,P-00066,2026-04-30,11,11,False,0
WF-003,P-00067,2026-04-30,191,21,False,0
WF-003,P-00068,2026-04-30,71,28,False,0
WF-003,P-00069,2026-04-30,23,26,False,0
WF-003,P-00070,2026-04-30,155,10,False,0
WF-003,P-00071,2026-04-30,153,26,False,0
WF-003,P-00072,2026-04-30,4,22,False,0
WF-003,P-00073,2026-04-30,23,18,False,0
WF-003,P-00074,2026-04-30,93,14,False,0
WF-003,P-00075,2026-04-30,3,14,False,0
WF-003,P-00076,2026-04-30,38,21,False,0
WF-003,P-00077,2026-04-30,58,18,False,0
WF-003,P-00078,2026-04-30,101,13,False,0
WF-003,P-00079,2026-04-30,6,21,False,0
WF-003,P-00080,2026-04-30,1,19,False,0
WF-003,P-00081,2026-04-30,68,14,False,0
WF-003,P-00082,2026-04-30,25,12,False,0
WF-003,P-00083,2026-04-30,4,14,False,0
WF-003,P-00084,2026-04-30,4,13,False,0
WF-003,P-00085,2026-04-30,28,17,False,0
WF-003,P-00086,2026-04-30,220,28,False,0
WF-003,P-00087,2026-04-30,19,18,False,0
WF-003,P-00088,2026-04-30,5,21,False,0
WF-003,P-00089,2026-04-30,8,12,False,0
WF-003,P-00090,2026-04-30,24,10,False,0
WF-003,P-00091,2026-04-30,31,16,False,0
WF-003,P-00092,2026-04-30,3,11,False,0
WF-003,P-00093,2026-04-30,7,14,False,0
WF-003,P-00094,2026-04-30,30,12,False,0
WF-003,P-00095,2026-04-30,8,13,False,0
WF-003,P-00096,2026-04-30,113,20,False,0
WF-003,P-00097,2026-04-30,8,29,False,0
WF-003,P-00098,2026-04-30,57,14,False,0
WF-003,P-00099,2026-04-30,18,29,False,0
WF-003,P-00100,2026-04-30,91,10,False,0
WF-003,P-00101,2026-04-30,4,14,False,0
WF-003,P-00102,2026-04-30,65,22,False,0
WF-003,P-00103,2026-04-30,196,10,False,0
WF-003,P-00104,2026-04-30,4,16,False,0
WF-003,P-00105,2026-04-30,40,18,False,0
WF-003,P-00106,2026-04-30,23,20,False,0
WF-003,P-00107,2026-04-30,5,12,False,0
WF-003,P-00108,2026-04-30,29,26,False,0
WF-003,P-00109,2026-04-30,7,24,False,0
WF-003,P-00110,2026-04-30,64,20,False,0
WF-003,P-00111,2026-04-30,63,28,False,0
WF-003,P-00112,2026-04-30,21,20,False,0
WF-003,P-00113,2026-04-30,3,16,False,0
WF-003,P-00114,2026-04-30,17,17,False,0
WF-003,P-00115,2026-04-30,31,28,False,0
WF-003,P-00116,2026-04-30,23,16,False,0
WF-003,P-00117,2026-04-30,13,22,False,0
WF-003,P-00118,2026-04-30,65,10,False,0
WF-003,P-00119,2026-04-30,21,12,False,0
WF-003,P-00120,2026-04-30,8,28,False,0
WF-003,P-00121,2026-04-30,48,13,False,0
WF-003,P-00122,2026-04-30,22,22,False,0
WF-003,P-00123,2026-04-30,40,16,False,0
WF-003,P-00124,2026-04-30,37,12,False,0
WF-003,P-00125,2026-04-30,13,26,False,0
WF-003,P-00126,2026-04-30,5,29,False,0
WF-003,P-00127,2026-04-30,11,22,False,0
WF-003,P-00128,2026-04-30,47,15,False,0
WF-003,P-00129,2026-04-30,45,14,False,0
WF-003,P-00130,2026-04-30,4,15,False,0
WF-003,P-00131,2026-04-30,26,22,False,0
WF-003,P-00132,2026-04-30,57,26,False,0
WF-003,P-00133,2026-04-30,65,12,False,0
WF-003,P-00134,2026-04-30,125,23,False,0
WF-003,P-00135,2026-04-30,30,29,False,0
WF-003,P-00136,2026-04-30,4,25,False,0
WF-003,P-00137,2026-04-30,6,18,False,0
WF-003,P-00138,2026-04-30,26,19,False,0
WF-003,P-00139,2026-04-30,209,15,False,0
WF-003,P-00140,2026-04-30,30,16,False,0
WF-003,P-00141,2026-04-30,28,15,False,0
WF-003,P-00142,2026-04-30,8,22,False,0
WF-003,P-00143,2026-04-30,84,14,False,0
WF-003,P-00144,2026-04-30,63,20,False,0
WF-003,P-00145,2026-04-30,28,10,False,0
WF-003,P-00146,2026-04-30,96,21,False,0
WF-003,P-00147,2026-04-30,99,29,False,0
WF-003,P-00148,2026-04-30,81,22,False,0
WF-003,P-00149,2026-04-30,22,24,False,0
WF-003,P-00150,2026-04-30,116,14,False,0
WF-003,P-00151,2026-04-30,37,29,False,0
WF-003,P-00152,2026-04-30,0,24,True,11
WF-003,P-00153,2026-04-30,74,28,False,0
WF-003,P-00154,2026-04-30,31,12,False,0
WF-003,P-00155,2026-04-30,6,24,False,0
WF-003,P-00156,2026-04-30,41,13,False,0
WF-003,P-00157,2026-04-30,89,11,False,0
WF-003,P-00158,2026-04-30,124,16,False,0
WF-003,P-00159,2026-04-30,43,10,False,0
WF-003,P-00160,2026-04-30,42,28,False,0
WF-003,P-00161,2026-04-30,63,26,False,0
WF-003,P-00162,2026-04-30,25,13,False,0
WF-003,P-00163,2026-04-30,0,11,True,12
WF-003,P-00164,2026-04-30,10,25,False,0
WF-003,P-00165,2026-04-30,70,13,False,0
WF-003,P-00166,2026-04-30,3,27,False,0
WF-003,P-00167,2026-04-30,39,25,False,0
WF-003,P-00168,2026-04-30,2,24,False,0
WF-003,P-00169,2026-04-30,42,17,False,0
WF-003,P-00170,2026-04-30,24,20,False,0
WF-003,P-00171,2026-04-30,110,28,False,0
WF-003,P-00172,2026-04-30,48,11,False,0
WF-003,P-00173,2026-04-30,0,18,True,12
WF-003,P-00174,2026-04-30,4,21,False,0
WF-003,P-00175,2026-04-30,135,17,False,0
WF-003,P-00176,2026-04-30,20,21,False,0
WF-003,P-00177,2026-04-30,1,17,False,0
WF-003,P-00178,2026-04-30,4,13,False,0
WF-003,P-00179,2026-04-30,2,10,False,0
WF-003,P-00180,2026-04-30,66,24,False,0
WF-003,P-00181,2026-04-30,97,16,False,0
WF-003,P-00182,2026-04-30,36,10,False,0
WF-003,P-00183,2026-04-30,19,24,False,0
WF-003,P-00184,2026-04-30,0,26,True,4
WF-003,P-00185,2026-04-30,71,12,False,0
WF-003,P-00186,2026-04-30,31,14,False,0
WF-003,P-00187,2026-04-30,73,21,False,0
WF-003,P-00188,2026-04-30,12,26,False,0
WF-003,P-00189,2026-04-30,17,28,False,0
WF-003,P-00190,2026-04-30,85,11,False,0
WF-003,P-00191,2026-04-30,38,29,False,0
WF-003,P-00192,2026-04-30,94,22,False,0
WF-003,P-00193,2026-04-30,7,22,False,0
WF-003,P-00194,2026-04-30,70,28,False,0
WF-003,P-00195,2026-04-30,9,15,False,0
WF-003,P-00196,2026-04-30,63,27,False,0
WF-003,P-00197,2026-04-30,71,22,False,0
WF-003,P-00198,2026-04-30,142,21,False,0
WF-003,P-00199,2026-04-30,56,20,False,0
WF-003,P-00200,2026-04-30,3,26,False,0
WF-004,P-00001,2026-04-30,243,22,False,0
WF-004,P-00002,2026-04-30,76,25,False,0
WF-004,P-00003,2026-04-30,3,20,False,0
WF-004,P-00004,2026-04-30,28,29,False,0
WF-004,P-00005,2026-04-30,192,23,False,0
WF-004,P-00006,2026-04-30,6,10,False,0
WF-004,P-00007,2026-04-30,0,22,True,4
WF-004,P-00008,2026-04-30,80,14,False,0
WF-004,P-00009,2026-04-30,103,18,False,0
WF-004,P-00010,2026-04-30,52,17,False,0
WF-004,P-00011,2026-04-30,148,10,False,0
WF-004,P-00012,2026-04-30,98,16,False,0
WF-004,P-00013,2026-04-30,92,14,False,0
WF-004,P-00014,2026-04-30,31,29,False,0
WF-004,P-00015,2026-04-30,13,21,False,0
WF-004,P-00016,2026-04-30,145,20,False,0
WF-004,P-00017,2026-04-30,57,24,False,0
WF-004,P-00018,2026-04-30,22,18,False,0
WF-004,P-00019,2026-04-30,55,23,False,0
WF-004,P-00020,2026-04-30,5,23,False,0
WF-004,P-00021,2026-04-30,7,21,False,0
WF-004,P-00022,2026-04-30,27,15,False,0
WF-004,P-00023,2026-04-30,19,21,False,0
WF-004,P-00024,2026-04-30,68,29,False,0
WF-004,P-00025,2026-04-30,29,18,False,0
WF-004,P-00026,2026-04-30,7,22,False,0
WF-004,P-00027,2026-04-30,76,14,False,0
WF-004,P-00028,2026-04-30,60,10,False,0
WF-004,P-00029,2026-04-30,16,28,False,0
WF-004,P-00030,2026-04-30,93,16,False,0
WF-004,P-00031,2026-04-30,15,16,False,0
WF-004,P-00032,2026-04-30,15,12,False,0
WF-004,P-00033,2026-04-30,49,26,False,0
WF-004,P-00034,2026-04-30,54,20,False,0
WF-004,P-00035,2026-04-30,15,14,False,0
WF-004,P-00036,2026-04-30,46,13,False,0
WF-004,P-00037,2026-04-30,72,22,False,0
WF-004,P-00038,2026-04-30,96,21,False,0
WF-004,P-00039,2026-04-30,53,24,False,0
WF-004,P-00040,2026-04-30,16,11,False,0
WF-004,P-00041,2026-04-30,76,24,False,0
WF-004,P-00042,2026-04-30,24,23,False,0
WF-004,P-00043,2026-04-30,64,16,False,0
WF-004,P-00044,2026-04-30,12,15,False,0
WF-004,P-00045,2026-04-30,5,27,False,0
WF-004,P-00046,2026-04-30,15,11,False,0
WF-004,P-00047,2026-04-30,15,17,False,0
