line_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total,cost_amount,margin_amount
LI-00117598,ORD-0040311,P-00651,1,3673.19,5.0,3673.19,2615.18,1058.01
LI-00117599,ORD-0040311,P-00710,1,8043.11,0.0,8043.11,5300.48,2742.63
LI-00117600,ORD-0040312,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00117601,ORD-0040312,P-00651,2,3866.52,0.0,7733.04,5230.35,2502.69
LI-00117602,ORD-0040313,P-00435,2,1506.24,0.0,3012.48,2116.78,895.7
LI-00117603,ORD-0040313,P-00429,1,2183.35,0.0,2183.35,1533.29,650.06
LI-00117604,ORD-0040314,P-00013,2,7638.69,0.0,15277.38,12299.8,2977.58
LI-00117605,ORD-0040314,P-00013,1,7638.69,0.0,7638.69,6149.9,1488.79
LI-00117606,ORD-0040315,P-00028,1,3908.35,0.0,3908.35,3137.96,770.39
LI-00117607,ORD-0040315,P-00193,1,5909.24,0.0,5909.24,4671.08,1238.16
LI-00117608,ORD-0040316,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00117609,ORD-0040316,P-00031,1,6222.35,0.0,6222.35,4984.36,1237.99
LI-00117610,ORD-0040316,P-00962,1,1621.94,0.0,1621.94,1295.48,326.46
LI-00117611,ORD-0040316,P-00008,1,5277.27,5.0,5277.27,4506.25,771.02
LI-00117612,ORD-0040316,P-00102,1,5636.55,0.0,5636.55,4414.93,1221.62
LI-00117613,ORD-0040316,P-00007,1,4872.22,0.0,4872.22,3836.08,1036.14
LI-00117614,ORD-0040317,P-00924,1,2343.01,0.0,2343.01,1868.29,474.72
LI-00117615,ORD-0040317,P-00992,1,5588.31,0.0,5588.31,4527.79,1060.52
LI-00117616,ORD-0040318,P-00010,1,4598.63,0.0,4598.63,3723.4,875.23
LI-00117617,ORD-0040318,P-00416,1,4010.52,0.0,4010.52,3231.59,778.93
LI-00117618,ORD-0040318,P-00001,3,4728.57,0.0,14185.71,11508.23,2677.48
LI-00117619,ORD-0040318,P-00003,3,1321.29,0.0,3963.87,3215.21,748.66
LI-00117620,ORD-0040319,P-00425,1,5659.15,0.0,5659.15,3843.38,1815.77
LI-00117621,ORD-0040319,P-00543,3,4332.0,5.0,12996.0,8949.31,4046.69
LI-00117622,ORD-0040320,P-00969,1,1844.86,10.0,1844.86,1660.38,184.48
LI-00117623,ORD-0040320,P-00921,1,1268.93,5.0,1268.93,1132.08,136.85
LI-00117624,ORD-0040321,P-00012,2,4271.64,5.0,8543.28,7066.24,1477.04
LI-00117625,ORD-0040321,P-00008,1,5555.02,0.0,5555.02,4506.25,1048.77
LI-00117626,ORD-0040321,P-00021,1,8456.6,0.0,8456.6,6683.9,1772.7
LI-00117627,ORD-0040321,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00117628,ORD-0040322,P-00807,2,3632.27,0.0,7264.54,4812.76,2451.78
LI-00117629,ORD-0040322,P-00805,2,5294.25,0.0,10588.5,6979.02,3609.48
LI-00117630,ORD-0040322,P-00801,1,3465.03,5.0,3465.03,2302.61,1162.42
LI-00117631,ORD-0040322,P-00801,2,3465.03,5.0,6930.06,4605.22,2324.84
LI-00117632,ORD-0040323,P-00108,2,3932.25,5.0,7864.5,6652.93,1211.57
LI-00117633,ORD-0040323,P-00445,3,1751.88,0.0,5255.64,3600.23,1655.41
LI-00117634,ORD-0040323,P-00806,1,2354.71,8.0,2354.71,1629.23,725.48
LI-00117635,ORD-0040324,P-00667,2,6470.83,0.0,12941.66,8358.88,4582.78
LI-00117636,ORD-0040324,P-00720,2,4147.93,0.0,8295.86,5360.65,2935.21
LI-00117637,ORD-0040325,P-00454,1,2648.61,5.0,2648.61,1845.68,802.93
LI-00117638,ORD-0040325,P-00428,1,1310.08,0.0,1310.08,889.29,420.79
LI-00117639,ORD-0040325,P-00425,2,5659.15,0.0,11318.3,7686.75,3631.55
LI-00117640,ORD-0040326,P-00038,1,4172.32,0.0,4172.32,3329.85,842.47
LI-00117641,ORD-0040326,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00117642,ORD-0040327,P-00655,3,2487.73,0.0,7463.19,4738.18,2725.01
LI-00117643,ORD-0040328,P-00005,1,3796.46,5.0,3796.46,3221.8,574.66
LI-00117644,ORD-0040328,P-00992,2,5588.31,0.0,11176.62,9055.57,2121.05
LI-00117645,ORD-0040328,P-00001,2,4728.57,0.0,9457.14,7672.16,1784.98
LI-00117646,ORD-0040329,P-00801,1,3355.61,8.0,3355.61,2302.61,1053.0
LI-00117647,ORD-0040329,P-00819,1,5544.7,0.0,5544.7,3756.51,1788.19
LI-00117648,ORD-0040330,P-00651,3,3866.52,0.0,11599.56,7845.53,3754.03
LI-00117649,ORD-0040330,P-00651,2,3866.52,0.0,7733.04,5230.35,2502.69
LI-00117650,ORD-0040331,P-00803,1,3536.68,0.0,3536.68,2235.5,1301.18
LI-00117651,ORD-0040331,P-00803,1,3359.85,5.0,3359.85,2235.5,1124.35
LI-00117652,ORD-0040331,P-00803,1,3253.75,8.0,3253.75,2235.5,1018.25
LI-00117653,ORD-0040332,P-00007,1,4872.22,0.0,4872.22,3836.08,1036.14
LI-00117654,ORD-0040332,P-00922,3,1478.01,10.0,4434.03,4083.5,350.53
LI-00117655,ORD-0040332,P-00016,2,3451.95,0.0,6903.9,5593.83,1310.07
LI-00117656,ORD-0040332,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00117657,ORD-0040333,P-00669,1,11673.95,0.0,11673.95,7385.4,4288.55
LI-00117658,ORD-0040333,P-00654,1,10881.85,0.0,10881.85,6992.55,3889.3
LI-00117659,ORD-0040333,P-00652,2,6583.15,0.0,13166.3,8246.03,4920.27
LI-00117660,ORD-0040333,P-00652,3,6583.15,0.0,19749.45,12369.04,7380.41
LI-00117661,ORD-0040333,P-00654,1,10337.76,5.0,10337.76,6992.55,3345.21
LI-00117662,ORD-0040334,P-00453,1,730.87,0.0,730.87,508.19,222.68
LI-00117663,ORD-0040334,P-00425,2,5659.15,0.0,11318.3,7686.75,3631.55
LI-00117664,ORD-0040334,P-00651,2,3866.52,0.0,7733.04,5230.35,2502.69
LI-00117665,ORD-0040334,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00117666,ORD-0040334,P-00424,1,4175.17,0.0,4175.17,2800.47,1374.7
LI-00117667,ORD-0040335,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00117668,ORD-0040335,P-00007,1,4872.22,0.0,4872.22,3836.08,1036.14
LI-00117669,ORD-0040335,P-00925,1,3877.51,8.0,3877.51,3519.06,358.45
LI-00117670,ORD-0040336,P-00921,1,1268.93,5.0,1268.93,1132.08,136.85
LI-00117671,ORD-0040336,P-00427,1,6275.21,0.0,6275.21,4424.55,1850.66
LI-00117672,ORD-0040336,P-00945,1,2623.36,0.0,2623.36,2143.3,480.06
LI-00117673,ORD-0040336,P-00921,2,1335.71,0.0,2671.42,2264.16,407.26
LI-00117674,ORD-0040336,P-00924,2,2343.01,0.0,4686.02,3736.58,949.44
LI-00117675,ORD-0040336,P-00929,1,1397.26,10.0,1397.26,1232.47,164.79
LI-00117676,ORD-0040337,P-00802,1,4638.68,0.0,4638.68,2995.56,1643.12
LI-00117677,ORD-0040337,P-00804,1,9663.26,0.0,9663.26,6129.96,3533.3
LI-00117678,ORD-0040337,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00117679,ORD-0040337,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00117680,ORD-0040338,P-00427,1,6275.21,0.0,6275.21,4424.55,1850.66
LI-00117681,ORD-0040338,P-00438,1,1116.19,8.0,1116.19,794.41,321.78
LI-00117682,ORD-0040338,P-00551,3,1461.5,10.0,4384.5,3191.18,1193.32
LI-00117683,ORD-0040339,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00117684,ORD-0040339,P-00013,1,7638.69,0.0,7638.69,6149.9,1488.79
LI-00117685,ORD-0040339,P-00806,1,2303.52,10.0,2303.52,1629.23,674.29
LI-00117686,ORD-0040339,P-00739,1,5070.69,0.0,5070.69,3064.27,2006.42
LI-00117687,ORD-0040339,P-00694,1,7468.98,5.0,7468.98,5315.97,2153.01
LI-00117688,ORD-0040340,P-00004,1,5449.93,8.0,5449.93,4691.01,758.92
LI-00117689,ORD-0040340,P-00019,1,4215.66,10.0,4215.66,3659.86,555.8
LI-00117690,ORD-0040340,P-00010,1,4598.63,0.0,4598.63,3723.4,875.23
LI-00117691,ORD-0040341,P-00922,1,1642.23,0.0,1642.23,1361.17,281.06
LI-00117692,ORD-0040341,P-00921,1,1335.71,0.0,1335.71,1132.08,203.63
LI-00117693,ORD-0040341,P-00424,1,4175.17,0.0,4175.17,2800.47,1374.7
LI-00117694,ORD-0040341,P-00005,2,3996.28,0.0,7992.56,6443.6,1548.96
LI-00117695,ORD-0040342,P-00009,2,6797.11,0.0,13594.22,11072.31,2521.91
LI-00117696,ORD-0040342,P-00048,2,3729.33,5.0,7458.66,6194.04,1264.62
LI-00117697,ORD-0040343,P-00501,1,1788.19,0.0,1788.19,1262.38,525.81
LI-00117698,ORD-0040343,P-00423,2,4931.67,0.0,9863.34,6654.0,3209.34
LI-00117699,ORD-0040343,P-00050,2,4972.61,0.0,9945.22,7923.14,2022.08
LI-00117700,ORD-0040343,P-00807,1,3632.27,0.0,3632.27,2406.38,1225.89
LI-00117701,ORD-0040344,P-00421,1,2250.72,5.0,2250.72,1605.74,644.98
LI-00117702,ORD-0040344,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00117703,ORD-0040344,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00117704,ORD-0040344,P-00425,1,5659.15,0.0,5659.15,3843.38,1815.77
LI-00117705,ORD-0040344,P-00472,1,1457.11,0.0,1457.11,1023.32,433.79
LI-00117706,ORD-0040344,P-00426,1,1615.53,0.0,1615.53,1065.15,550.38
LI-00117707,ORD-0040345,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00117708,ORD-0040345,P-00063,1,7166.39,10.0,7166.39,6221.1,945.29
LI-00117709,ORD-0040345,P-00652,1,6583.15,0.0,6583.15,4123.01,2460.14
LI-00117710,ORD-0040346,P-00008,1,5555.02,0.0,5555.02,4506.25,1048.77
LI-00117711,ORD-0040346,P-00008,1,5555.02,0.0,5555.02,4506.25,1048.77
LI-00117712,ORD-0040346,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00117713,ORD-0040347,P-00001,2,4728.57,0.0,9457.14,7672.16,1784.98
LI-00117714,ORD-0040347,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00117715,ORD-0040348,P-00806,1,2431.49,5.0,2431.49,1629.23,802.26
LI-00117716,ORD-0040348,P-00801,2,3647.4,0.0,7294.8,4605.22,2689.58
LI-00117717,ORD-0040348,P-00820,1,16563.26,0.0,16563.26,10623.22,5940.04
LI-00117718,ORD-0040349,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00117719,ORD-0040349,P-00001,1,4492.14,5.0,4492.14,3836.08,656.06
LI-00117720,ORD-0040349,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00117721,ORD-0040350,P-00003,1,1215.59,8.0,1215.59,1071.74,143.85
LI-00117722,ORD-0040350,P-00182,2,2099.71,5.0,4199.42,3544.69,654.73
LI-00117723,ORD-0040351,P-00674,1,9645.29,0.0,9645.29,6330.57,3314.72
LI-00117724,ORD-0040351,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00117725,ORD-0040352,P-00430,2,1729.14,8.0,3458.28,2648.64,809.64
LI-00117726,ORD-0040352,P-00422,1,2211.29,0.0,2211.29,1581.53,629.76
LI-00117727,ORD-0040352,P-00447,1,2015.16,5.0,2015.16,1389.65,625.51
LI-00117728,ORD-0040352,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00117729,ORD-0040353,P-00421,2,2369.18,0.0,4738.36,3211.48,1526.88
LI-00117730,ORD-0040353,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00117731,ORD-0040353,P-00425,1,5376.2,5.0,5376.2,3843.38,1532.82
LI-00117732,ORD-0040353,P-00432,2,1801.03,8.0,3602.06,2699.9,902.16
LI-00117733,ORD-0040354,P-00425,2,5659.15,0.0,11318.3,7686.75,3631.55
LI-00117734,ORD-0040354,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00117735,ORD-0040354,P-00430,1,1879.5,0.0,1879.5,1324.32,555.18
LI-00117736,ORD-0040355,P-00001,2,4350.28,8.0,8700.56,7672.16,1028.4
LI-00117737,ORD-0040356,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00117738,ORD-0040356,P-00327,1,8352.12,0.0,8352.12,6723.59,1628.53
LI-00117739,ORD-0040356,P-00038,1,3755.09,10.0,3755.09,3329.85,425.24
LI-00117740,ORD-0040356,P-00654,1,10337.76,5.0,10337.76,6992.55,3345.21
LI-00117741,ORD-0040357,P-00011,1,4237.65,0.0,4237.65,3322.73,914.92
LI-00117742,ORD-0040357,P-00006,2,4778.59,0.0,9557.18,7744.42,1812.76
LI-00117743,ORD-0040358,P-00004,1,5923.84,0.0,5923.84,4691.01,1232.83
LI-00117744,ORD-0040358,P-00004,1,5923.84,0.0,5923.84,4691.01,1232.83
LI-00117745,ORD-0040358,P-00808,1,5030.54,8.0,5030.54,3766.66,1263.88
LI-00117746,ORD-0040358,P-00003,3,1215.59,8.0,3646.77,3215.21,431.56
LI-00117747,ORD-0040358,P-00470,1,2958.0,0.0,2958.0,1969.75,988.25
LI-00117748,ORD-0040359,P-00003,2,1321.29,0.0,2642.58,2143.48,499.1
LI-00117749,ORD-0040359,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00117750,ORD-0040359,P-00152,1,2537.39,0.0,2537.39,2045.93,491.46
LI-00117751,ORD-0040359,P-00404,1,5609.14,0.0,5609.14,4375.24,1233.9
LI-00117752,ORD-0040360,P-00651,3,3557.19,8.0,10671.57,7845.53,2826.04
LI-00117753,ORD-0040360,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00117754,ORD-0040360,P-00655,2,2487.73,0.0,4975.46,3158.79,1816.67
LI-00117755,ORD-0040360,P-00651,1,3479.86,10.0,3479.86,2615.18,864.68
LI-00117756,ORD-0040360,P-00651,2,3673.19,5.0,7346.38,5230.35,2116.03
LI-00117757,ORD-0040361,P-00802,1,4638.68,0.0,4638.68,2995.56,1643.12
LI-00117758,ORD-0040361,P-00427,1,6275.21,0.0,6275.21,4424.55,1850.66
LI-00117759,ORD-0040361,P-00802,1,4638.68,0.0,4638.68,2995.56,1643.12
LI-00117760,ORD-0040362,P-00429,2,2183.35,0.0,4366.7,3066.58,1300.12
LI-00117761,ORD-0040362,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00117762,ORD-0040363,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00117763,ORD-0040363,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00117764,ORD-0040363,P-00013,1,7638.69,0.0,7638.69,6149.9,1488.79
LI-00117765,ORD-0040364,P-00527,3,2417.77,0.0,7253.31,5158.97,2094.34
LI-00117766,ORD-0040364,P-00479,3,1577.08,0.0,4731.24,3281.96,1449.28
LI-00117767,ORD-0040364,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00117768,ORD-0040365,P-00004,2,5331.46,10.0,10662.92,9382.02,1280.9
LI-00117769,ORD-0040365,P-00003,1,1255.23,5.0,1255.23,1071.74,183.49
LI-00117770,ORD-0040365,P-00422,1,2100.73,5.0,2100.73,1581.53,519.2
LI-00117771,ORD-0040365,P-00003,1,1255.23,5.0,1255.23,1071.74,183.49
LI-00117772,ORD-0040365,P-00001,1,4255.71,10.0,4255.71,3836.08,419.63
LI-00117773,ORD-0040366,P-00005,2,3996.28,0.0,7992.56,6443.6,1548.96
LI-00117774,ORD-0040366,P-00035,1,4388.82,5.0,4388.82,3610.55,778.27
LI-00117775,ORD-0040366,P-00421,1,2132.26,10.0,2132.26,1605.74,526.52
LI-00117776,ORD-0040367,P-00823,1,5733.91,0.0,5733.91,3887.88,1846.03
LI-00117777,ORD-0040367,P-00812,2,1559.81,8.0,3119.62,2134.93,984.69
LI-00117778,ORD-0040368,P-00808,1,5194.58,5.0,5194.58,3766.66,1427.92
LI-00117779,ORD-0040368,P-00822,1,5216.9,8.0,5216.9,3643.3,1573.6
LI-00117780,ORD-0040368,P-00801,2,3647.4,0.0,7294.8,4605.22,2689.58
LI-00117781,ORD-0040368,P-00801,3,3647.4,0.0,10942.2,6907.82,4034.38
LI-00117782,ORD-0040369,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00117783,ORD-0040369,P-00026,1,4215.75,0.0,4215.75,3448.22,767.53
LI-00117784,ORD-0040369,P-00001,1,4350.28,8.0,4350.28,3836.08,514.2
LI-00117785,ORD-0040370,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00117786,ORD-0040370,P-00001,1,4350.28,8.0,4350.28,3836.08,514.2
LI-00117787,ORD-0040370,P-00006,2,4539.66,5.0,9079.32,7744.42,1334.9
LI-00117788,ORD-0040370,P-00801,1,3465.03,5.0,3465.03,2302.61,1162.42
LI-00117789,ORD-0040370,P-00009,1,6797.11,0.0,6797.11,5536.16,1260.95
LI-00117790,ORD-0040370,P-00034,1,5198.13,0.0,5198.13,4095.96,1102.17
LI-00117791,ORD-0040371,P-00032,1,7341.61,0.0,7341.61,5829.32,1512.29
LI-00117792,ORD-0040371,P-00024,1,8793.56,0.0,8793.56,6974.4,1819.16
LI-00117793,ORD-0040371,P-00003,1,1189.16,10.0,1189.16,1071.74,117.42
LI-00117794,ORD-0040372,P-00001,2,4728.57,0.0,9457.14,7672.16,1784.98
LI-00117795,ORD-0040372,P-00015,2,9755.29,0.0,19510.58,15436.16,4074.42
LI-00117796,ORD-0040372,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00117797,ORD-0040373,P-00421,2,2369.18,0.0,4738.36,3211.48,1526.88
LI-00117798,ORD-0040373,P-00538,1,1981.5,0.0,1981.5,1318.45,663.05
LI-00117799,ORD-0040374,P-00461,1,2259.18,0.0,2259.18,1601.11,658.07
LI-00117800,ORD-0040374,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00117801,ORD-0040374,P-00826,2,4255.09,0.0,8510.18,5592.76,2917.42
LI-00117802,ORD-0040375,P-00002,1,2782.03,10.0,2782.03,2495.38,286.65
LI-00117803,ORD-0040375,P-00425,1,5659.15,0.0,5659.15,3843.38,1815.77
LI-00117804,ORD-0040376,P-00421,1,2179.65,8.0,2179.65,1605.74,573.91
LI-00117805,ORD-0040376,P-00422,1,2211.29,0.0,2211.29,1581.53,629.76
LI-00117806,ORD-0040376,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00117807,ORD-0040377,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00117808,ORD-0040378,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00117809,ORD-0040378,P-00478,1,2198.83,0.0,2198.83,1468.86,729.97
LI-00117810,ORD-0040379,P-00056,2,3769.86,0.0,7539.72,6000.74,1538.98
LI-00117811,ORD-0040379,P-00004,1,5923.84,0.0,5923.84,4691.01,1232.83
LI-00117812,ORD-0040379,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00117813,ORD-0040380,P-00006,2,4778.59,0.0,9557.18,7744.42,1812.76
LI-00117814,ORD-0040380,P-00001,1,4492.14,5.0,4492.14,3836.08,656.06
LI-00117815,ORD-0040380,P-00002,2,2843.86,8.0,5687.72,4990.76,696.96
LI-00117816,ORD-0040380,P-00011,1,3898.63,8.0,3898.63,3322.73,575.9
LI-00117817,ORD-0040380,P-00001,1,4492.14,5.0,4492.14,3836.08,656.06
LI-00117818,ORD-0040381,P-00422,1,2211.29,0.0,2211.29,1581.53,629.76
LI-00117819,ORD-0040381,P-00471,3,2087.76,0.0,6263.28,4263.99,1999.29
LI-00117820,ORD-0040381,P-00018,1,18449.32,5.0,18449.32,15152.07,3297.25
LI-00117821,ORD-0040381,P-00455,1,1204.7,0.0,1204.7,824.67,380.03
LI-00117822,ORD-0040381,P-00421,2,2369.18,0.0,4738.36,3211.48,1526.88
LI-00117823,ORD-0040382,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00117824,ORD-0040382,P-00004,1,5449.93,8.0,5449.93,4691.01,758.92
LI-00117825,ORD-0040383,P-00736,1,6847.84,0.0,6847.84,4353.35,2494.49
LI-00117826,ORD-0040383,P-00670,1,5052.0,0.0,5052.0,3288.73,1763.27
LI-00117827,ORD-0040384,P-00002,1,2936.59,5.0,2936.59,2495.38,441.21
LI-00117828,ORD-0040384,P-00005,1,3996.28,0.0,3996.28,3221.8,774.48
LI-00117829,ORD-0040384,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00117830,ORD-0040385,P-00921,1,1335.71,0.0,1335.71,1132.08,203.63
LI-00117831,ORD-0040385,P-00922,1,1642.23,0.0,1642.23,1361.17,281.06
LI-00117832,ORD-0040385,P-00922,1,1642.23,0.0,1642.23,1361.17,281.06
LI-00117833,ORD-0040386,P-00661,1,3766.84,0.0,3766.84,2555.9,1210.94
LI-00117834,ORD-0040386,P-00715,1,10595.09,0.0,10595.09,6889.67,3705.42
LI-00117835,ORD-0040386,P-00921,1,1268.93,5.0,1268.93,1132.08,136.85
LI-00117836,ORD-0040387,P-00125,1,8158.81,0.0,8158.81,6376.32,1782.49
LI-00117837,ORD-0040387,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00117838,ORD-0040388,P-00428,1,1310.08,0.0,1310.08,889.29,420.79
LI-00117839,ORD-0040388,P-00423,1,4931.67,0.0,4931.67,3327.0,1604.67
LI-00117840,ORD-0040388,P-00424,2,4175.17,0.0,8350.34,5600.95,2749.39
LI-00117841,ORD-0040388,P-00484,3,1929.52,0.0,5788.56,4165.73,1622.83
LI-00117842,ORD-0040389,P-00008,1,5277.27,5.0,5277.27,4506.25,771.02
LI-00117843,ORD-0040390,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00117844,ORD-0040390,P-00061,1,3443.23,0.0,3443.23,2788.9,654.33
LI-00117845,ORD-0040391,P-00006,1,4539.66,5.0,4539.66,3872.21,667.45
LI-00117846,ORD-0040392,P-00423,1,4931.67,0.0,4931.67,3327.0,1604.67
LI-00117847,ORD-0040393,P-00661,1,3465.49,8.0,3465.49,2555.9,909.59
LI-00117848,ORD-0040394,P-00008,3,5555.02,0.0,16665.06,13518.74,3146.32
LI-00117849,ORD-0040394,P-00446,1,4079.37,5.0,4079.37,3085.1,994.27
LI-00117850,ORD-0040394,P-00188,1,6410.49,0.0,6410.49,5068.73,1341.76
LI-00117851,ORD-0040394,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00117852,ORD-0040395,P-00002,3,2936.59,5.0,8809.77,7486.15,1323.62
LI-00117853,ORD-0040395,P-00034,1,5198.13,0.0,5198.13,4095.96,1102.17
LI-00117854,ORD-0040396,P-00195,1,2549.67,0.0,2549.67,2026.53,523.14
LI-00117855,ORD-0040396,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00117856,ORD-0040396,P-00007,1,4482.44,8.0,4482.44,3836.08,646.36
LI-00117857,ORD-0040397,P-00001,1,4255.71,10.0,4255.71,3836.08,419.63
LI-00117858,ORD-0040397,P-00169,1,5260.53,5.0,5260.53,4404.08,856.45
LI-00117859,ORD-0040397,P-00008,2,5110.62,8.0,10221.24,9012.5,1208.74
LI-00117860,ORD-0040398,P-00055,1,2407.81,5.0,2407.81,2051.45,356.36
LI-00117861,ORD-0040398,P-00001,2,4492.14,5.0,8984.28,7672.16,1312.12
LI-00117862,ORD-0040399,P-00047,1,8876.5,0.0,8876.5,6942.36,1934.14
LI-00117863,ORD-0040400,P-00709,1,6791.23,0.0,6791.23,4099.34,2691.89
LI-00117864,ORD-0040400,P-00651,1,3557.19,8.0,3557.19,2615.18,942.01
LI-00117865,ORD-0040400,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00117866,ORD-0040400,P-00430,1,1691.55,10.0,1691.55,1324.32,367.23
LI-00117867,ORD-0040401,P-00001,1,4492.14,5.0,4492.14,3836.08,656.06
LI-00117868,ORD-0040402,P-00001,1,4350.28,8.0,4350.28,3836.08,514.2
LI-00117869,ORD-0040402,P-00002,1,2843.86,8.0,2843.86,2495.38,348.48
LI-00117870,ORD-0040403,P-00237,1,8602.21,0.0,8602.21,6842.5,1759.71
LI-00117871,ORD-0040403,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00117872,ORD-0040403,P-00001,1,4492.14,5.0,4492.14,3836.08,656.06
LI-00117873,ORD-0040403,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00117874,ORD-0040404,P-00807,1,3269.04,10.0,3269.04,2406.38,862.66
LI-00117875,ORD-0040404,P-00805,1,5294.25,0.0,5294.25,3489.51,1804.74
LI-00117876,ORD-0040404,P-00808,2,5467.98,0.0,10935.96,7533.32,3402.64
LI-00117877,ORD-0040405,P-00651,2,3866.52,0.0,7733.04,5230.35,2502.69
LI-00117878,ORD-0040406,P-00830,1,2955.69,0.0,2955.69,2040.24,915.45
LI-00117879,ORD-0040406,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00117880,ORD-0040407,P-00017,1,4366.16,0.0,4366.16,3546.12,820.04
LI-00117881,ORD-0040407,P-00803,1,3536.68,0.0,3536.68,2235.5,1301.18
LI-00117882,ORD-0040407,P-00079,1,2476.69,0.0,2476.69,2020.83,455.86
LI-00117883,ORD-0040407,P-00469,1,1298.33,0.0,1298.33,899.26,399.07
LI-00117884,ORD-0040408,P-00012,1,4271.64,5.0,4271.64,3533.12,738.52
LI-00117885,ORD-0040408,P-00483,1,2856.72,0.0,2856.72,1980.96,875.76
LI-00117886,ORD-0040409,P-00695,1,15855.49,5.0,15855.49,11012.33,4843.16
LI-00117887,ORD-0040409,P-00672,1,5025.65,5.0,5025.65,3294.78,1730.87
LI-00117888,ORD-0040409,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00117889,ORD-0040409,P-00659,1,7842.15,0.0,7842.15,5011.59,2830.56
LI-00117890,ORD-0040409,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00117891,ORD-0040410,P-00422,1,2211.29,0.0,2211.29,1581.53,629.76
LI-00117892,ORD-0040410,P-00422,1,2211.29,0.0,2211.29,1581.53,629.76
LI-00117893,ORD-0040410,P-00806,1,2559.46,0.0,2559.46,1629.23,930.23
LI-00117894,ORD-0040411,P-00078,2,10445.93,0.0,20891.86,17024.63,3867.23
LI-00117895,ORD-0040411,P-00254,1,6807.43,0.0,6807.43,5514.97,1292.46
LI-00117896,ORD-0040412,P-00421,2,2250.72,5.0,4501.44,3211.48,1289.96
LI-00117897,ORD-0040413,P-00651,2,3866.52,0.0,7733.04,5230.35,2502.69
LI-00117898,ORD-0040413,P-00651,3,3866.52,0.0,11599.56,7845.53,3754.03
LI-00117899,ORD-0040413,P-00426,1,1615.53,0.0,1615.53,1065.15,550.38
LI-00117900,ORD-0040414,P-00707,1,2540.59,0.0,2540.59,1593.46,947.13
LI-00117901,ORD-0040414,P-00651,1,3673.19,5.0,3673.19,2615.18,1058.01
LI-00117902,ORD-0040414,P-00655,1,2487.73,0.0,2487.73,1579.39,908.34
LI-00117903,ORD-0040415,P-00869,1,5181.4,0.0,5181.4,3610.02,1571.38
