product_id,product_name,brand,category,sub_type,therapeutic_area,is_generic,mrp,cost_price,margin_pct,requires_prescription,is_scheduled
P-00724,Oziva Oil 283,Oziva,Wellness,Oil,,False,286.12,191.9,32.9,False,False
P-00725,Amway Gummies 938,Amway,Wellness,Gummies,,False,311.3,206.3,33.7,False,False
P-00726,Setu Tablet 731,Setu,Wellness,Tablet,,False,524.09,321.74,38.6,False,False
P-00727,Herbalife Capsule 392,Herbalife,Wellness,Capsule,,False,238.73,158.17,33.7,False,False
P-00728,MuscleBlaze Powder 194,MuscleBlaze,Wellness,Powder,,False,351.1,216.72,38.3,False,False
P-00729,HealthKart Gummies 233,HealthKart,Wellness,Gummies,,False,463.64,309.17,33.3,False,False
P-00730,Amway Gummies 963,Amway,Wellness,Gummies,,False,288.31,185.02,35.8,False,False
P-00731,MuscleBlaze Protein Bar 452,MuscleBlaze,Wellness,Protein Bar,,False,449.2,295.27,34.3,False,False
P-00732,Setu Tablet 792,Setu,Wellness,Tablet,,False,463.9,290.72,37.3,False,False
P-00733,Oziva Oil 405,Oziva,Wellness,Oil,,False,227.79,144.0,36.8,False,False
P-00734,MuscleBlaze Oil 76,MuscleBlaze,Wellness,Oil,,False,525.69,317.42,39.6,False,False
P-00735,Wellbeing Nutrition Protein Bar 606,Wellbeing Nutrition,Wellness,Protein Bar,,False,317.05,202.77,36.0,False,False
P-00736,Amway Oil 25,Amway,Wellness,Oil,,False,384.71,244.57,36.4,False,False
P-00737,Amway Protein Bar 336,Amway,Wellness,Protein Bar,,False,253.19,169.87,32.9,False,False
P-00738,Oziva Drink Mix 799,Oziva,Wellness,Drink Mix,,False,234.82,144.23,38.6,False,False
P-00739,Wellbeing Nutrition Capsule 631,Wellbeing Nutrition,Wellness,Capsule,,False,284.87,172.15,39.6,False,False
P-00740,Wellbeing Nutrition Protein Bar 315,Wellbeing Nutrition,Wellness,Protein Bar,,False,373.87,240.73,35.6,False,False
P-00741,Kapiva Capsule 429,Kapiva,Wellness,Capsule,,False,483.24,302.29,37.4,False,False
P-00742,Kapiva Gummies 974,Kapiva,Wellness,Gummies,,False,507.97,305.21,39.9,False,False
P-00743,Kapiva Powder 101,Kapiva,Wellness,Powder,,False,568.52,378.87,33.4,False,False
P-00744,Amway Protein Bar 120,Amway,Wellness,Protein Bar,,False,191.61,124.0,35.3,False,False
P-00745,Kapiva Protein Bar 258,Kapiva,Wellness,Protein Bar,,False,563.56,382.22,32.2,False,False
P-00746,Patanjali Protein Bar 913,Patanjali,Wellness,Protein Bar,,False,874.04,527.45,39.7,False,False
P-00747,MuscleBlaze Protein Bar 859,MuscleBlaze,Wellness,Protein Bar,,False,184.03,124.39,32.4,False,False
P-00748,Patanjali Powder 822,Patanjali,Wellness,Powder,,False,343.53,217.45,36.7,False,False
P-00749,Patanjali Gummies 44,Patanjali,Wellness,Gummies,,False,223.45,137.96,38.3,False,False
P-00750,Oziva Oil 23,Oziva,Wellness,Oil,,False,181.61,113.51,37.5,False,False
P-00751,MuscleBlaze Oil 896,MuscleBlaze,Wellness,Oil,,False,272.34,176.27,35.3,False,False
P-00752,MuscleBlaze Gummies 284,MuscleBlaze,Wellness,Gummies,,False,176.21,119.59,32.1,False,False
P-00753,Patanjali Syrup 924,Patanjali,Wellness,Syrup,,False,265.31,168.14,36.6,False,False
P-00754,Herbalife Oil 46,Herbalife,Wellness,Oil,,False,778.61,518.17,33.4,False,False
P-00755,Setu Tablet 854,Setu,Wellness,Tablet,,False,308.84,196.46,36.4,False,False
P-00756,Oziva Syrup 537,Oziva,Wellness,Syrup,,False,204.99,123.05,40.0,False,False
P-00757,Amway Syrup 94,Amway,Wellness,Syrup,,False,451.34,291.24,35.5,False,False
P-00758,Kapiva Capsule 672,Kapiva,Wellness,Capsule,,False,790.94,524.66,33.7,False,False
P-00759,Amway Protein Bar 598,Amway,Wellness,Protein Bar,,False,554.34,350.83,36.7,False,False
P-00760,Patanjali Gummies 926,Patanjali,Wellness,Gummies,,False,593.99,392.33,34.0,False,False
P-00761,Kapiva Gummies 892,Kapiva,Wellness,Gummies,,False,998.1,661.93,33.7,False,False
P-00762,Wellbeing Nutrition Tablet 59,Wellbeing Nutrition,Wellness,Tablet,,False,776.78,506.16,34.8,False,False
P-00763,Herbalife Tablet 808,Herbalife,Wellness,Tablet,,False,543.29,344.78,36.5,False,False
P-00764,HealthKart Powder 822,HealthKart,Wellness,Powder,,False,204.23,130.49,36.1,False,False
P-00765,Himalaya Gummies 37,Himalaya,Wellness,Gummies,,False,469.94,317.27,32.5,False,False
P-00766,Kapiva Powder 507,Kapiva,Wellness,Powder,,False,307.12,201.76,34.3,False,False
P-00767,Kapiva Drink Mix 84,Kapiva,Wellness,Drink Mix,,False,316.41,212.85,32.7,False,False
P-00768,Patanjali Protein Bar 894,Patanjali,Wellness,Protein Bar,,False,410.71,275.06,33.0,False,False
P-00769,Amway Capsule 902,Amway,Wellness,Capsule,,False,393.2,250.06,36.4,False,False
P-00770,Wellbeing Nutrition Oil 10,Wellbeing Nutrition,Wellness,Oil,,False,239.74,158.16,34.0,False,False
P-00771,Herbalife Capsule 924,Herbalife,Wellness,Capsule,,False,558.94,353.39,36.8,False,False
P-00772,Oziva Tablet 191,Oziva,Wellness,Tablet,,False,383.88,242.25,36.9,False,False
P-00773,Amway Capsule 757,Amway,Wellness,Capsule,,False,185.47,122.13,34.2,False,False
P-00774,Wellbeing Nutrition Gummies 354,Wellbeing Nutrition,Wellness,Gummies,,False,404.0,262.29,35.1,False,False
P-00775,MuscleBlaze Oil 560,MuscleBlaze,Wellness,Oil,,False,914.26,615.73,32.7,False,False
P-00776,Setu Powder 765,Setu,Wellness,Powder,,False,189.9,121.26,36.1,False,False
P-00777,Patanjali Syrup 630,Patanjali,Wellness,Syrup,,False,158.14,96.61,38.9,False,False
P-00778,Kapiva Powder 281,Kapiva,Wellness,Powder,,False,733.62,444.12,39.5,False,False
P-00779,Amway Capsule 667,Amway,Wellness,Capsule,,False,331.71,210.58,36.5,False,False
P-00780,Patanjali Oil 947,Patanjali,Wellness,Oil,,False,576.88,349.28,39.5,False,False
P-00781,Setu Oil 375,Setu,Wellness,Oil,,False,484.29,327.41,32.4,False,False
P-00782,Kapiva Drink Mix 620,Kapiva,Wellness,Drink Mix,,False,291.77,192.42,34.0,False,False
P-00783,HealthKart Oil 82,HealthKart,Wellness,Oil,,False,141.36,85.81,39.3,False,False
P-00784,Herbalife Gummies 833,Herbalife,Wellness,Gummies,,False,206.15,135.03,34.5,False,False
P-00785,Oziva Gummies 215,Oziva,Wellness,Gummies,,False,356.01,215.47,39.5,False,False
P-00786,Setu Tablet 744,Setu,Wellness,Tablet,,False,370.04,225.39,39.1,False,False
P-00787,Kapiva Gummies 139,Kapiva,Wellness,Gummies,,False,333.71,223.43,33.0,False,False
P-00788,Kapiva Oil 741,Kapiva,Wellness,Oil,,False,431.12,278.39,35.4,False,False
P-00789,Setu Gummies 895,Setu,Wellness,Gummies,,False,130.17,84.06,35.4,False,False
P-00790,Herbalife Protein Bar 735,Herbalife,Wellness,Protein Bar,,False,358.31,225.42,37.1,False,False
P-00791,Amway Drink Mix 333,Amway,Wellness,Drink Mix,,False,471.61,286.39,39.3,False,False
P-00792,Kapiva Syrup 192,Kapiva,Wellness,Syrup,,False,254.88,155.03,39.2,False,False
P-00793,Himalaya Tablet 994,Himalaya,Wellness,Tablet,,False,329.0,214.79,34.7,False,False
P-00794,MuscleBlaze Protein Bar 731,MuscleBlaze,Wellness,Protein Bar,,False,440.03,270.62,38.5,False,False
P-00795,Herbalife Tablet 164,Herbalife,Wellness,Tablet,,False,289.82,177.17,38.9,False,False
P-00796,Setu Powder 527,Setu,Wellness,Powder,,False,500.98,329.7,34.2,False,False
P-00797,Wellbeing Nutrition Powder 858,Wellbeing Nutrition,Wellness,Powder,,False,377.14,246.45,34.7,False,False
P-00798,Wellbeing Nutrition Tablet 124,Wellbeing Nutrition,Wellness,Tablet,,False,419.89,268.37,36.1,False,False
P-00799,Patanjali Syrup 611,Patanjali,Wellness,Syrup,,False,421.83,282.21,33.1,False,False
P-00800,HealthKart Drink Mix 231,HealthKart,Wellness,Drink Mix,,False,409.17,256.56,37.3,False,False
P-00801,Plum Sunscreen 914,Plum,Beauty & Personal Care,Sunscreen,,False,204.91,129.36,36.9,False,False
P-00802,Lakme Face Mask 717,Lakme,Beauty & Personal Care,Face Mask,,False,260.6,168.29,35.4,False,False
P-00803,LOreal Sunscreen 181,LOreal,Beauty & Personal Care,Sunscreen,,False,198.69,125.59,36.8,False,False
P-00804,mCaffeine Serum 307,mCaffeine,Beauty & Personal Care,Serum,,False,542.88,344.38,36.6,False,False
P-00805,Mamaearth Face Wash 392,Mamaearth,Beauty & Personal Care,Face Wash,,False,297.43,196.04,34.1,False,False
P-00806,Lakme Sunscreen 569,Lakme,Beauty & Personal Care,Sunscreen,,False,143.79,91.53,36.3,False,False
P-00807,LOreal Shampoo 377,LOreal,Beauty & Personal Care,Shampoo,,False,204.06,135.19,33.8,False,False
P-00808,Lakme Face Mask 859,Lakme,Beauty & Personal Care,Face Mask,,False,307.19,211.61,31.1,False,False
P-00809,Nivea Body Lotion 785,Nivea,Beauty & Personal Care,Body Lotion,,False,228.15,148.18,35.1,False,False
P-00810,LOreal Serum 497,LOreal,Beauty & Personal Care,Serum,,False,241.6,166.56,31.1,False,False
P-00811,Biotique Face Wash 91,Biotique,Beauty & Personal Care,Face Wash,,False,241.79,165.93,31.4,False,False
P-00812,WOW Lip Balm 936,WOW,Beauty & Personal Care,Lip Balm,,False,95.25,59.97,37.0,False,False
P-00813,Cetaphil Body Lotion 366,Cetaphil,Beauty & Personal Care,Body Lotion,,False,204.0,135.06,33.8,False,False
P-00814,Cetaphil Face Mask 349,Cetaphil,Beauty & Personal Care,Face Mask,,False,159.83,105.1,34.2,False,False
P-00815,Mamaearth Conditioner 857,Mamaearth,Beauty & Personal Care,Conditioner,,False,272.97,188.08,31.1,False,False
P-00816,Neutrogena Lip Balm 606,Neutrogena,Beauty & Personal Care,Lip Balm,,False,341.29,218.37,36.0,False,False
P-00817,mCaffeine Moisturizer 78,mCaffeine,Beauty & Personal Care,Moisturizer,,False,144.58,91.42,36.8,False,False
P-00818,Biotique Sunscreen 497,Biotique,Beauty & Personal Care,Sunscreen,,False,380.89,264.96,30.4,False,False
P-00819,Cetaphil Conditioner 683,Cetaphil,Beauty & Personal Care,Conditioner,,False,311.5,211.04,32.3,False,False
P-00820,mCaffeine Body Lotion 618,mCaffeine,Beauty & Personal Care,Body Lotion,,False,930.52,596.81,35.9,False,False
P-00821,Nivea Lip Balm 269,Nivea,Beauty & Personal Care,Lip Balm,,False,207.19,143.06,31.0,False,False
P-00822,Nivea Face Wash 114,Nivea,Beauty & Personal Care,Face Wash,,False,318.57,204.68,35.7,False,False
P-00823,mCaffeine Shampoo 634,mCaffeine,Beauty & Personal Care,Shampoo,,False,322.13,218.42,32.2,False,False
P-00824,Plum Moisturizer 122,Plum,Beauty & Personal Care,Moisturizer,,False,146.38,97.17,33.6,False,False
P-00825,Mamaearth Lip Balm 191,Mamaearth,Beauty & Personal Care,Lip Balm,,False,243.02,155.08,36.2,False,False
P-00826,LOreal Toner 717,LOreal,Beauty & Personal Care,Toner,,False,239.05,157.1,34.3,False,False
P-00827,LOreal Lip Balm 479,LOreal,Beauty & Personal Care,Lip Balm,,False,258.44,165.31,36.0,False,False
P-00828,Neutrogena Face Wash 826,Neutrogena,Beauty & Personal Care,Face Wash,,False,218.78,137.63,37.1,False,False
P-00829,Biotique Moisturizer 772,Biotique,Beauty & Personal Care,Moisturizer,,False,254.13,170.87,32.8,False,False
P-00830,Neutrogena Sunscreen 207,Neutrogena,Beauty & Personal Care,Sunscreen,,False,166.05,114.62,31.0,False,False
P-00831,Biotique Face Mask 706,Biotique,Beauty & Personal Care,Face Mask,,False,112.62,74.98,33.4,False,False
P-00832,mCaffeine Sunscreen 998,mCaffeine,Beauty & Personal Care,Sunscreen,,False,238.29,159.88,32.9,False,False
P-00833,WOW Shampoo 970,WOW,Beauty & Personal Care,Shampoo,,False,298.85,196.36,34.3,False,False
P-00834,Nivea Lip Balm 303,Nivea,Beauty & Personal Care,Lip Balm,,False,327.29,203.08,38.0,False,False
P-00835,mCaffeine Serum 491,mCaffeine,Beauty & Personal Care,Serum,,False,134.52,90.65,32.6,False,False
P-00836,LOreal Moisturizer 829,LOreal,Beauty & Personal Care,Moisturizer,,False,361.05,247.24,31.5,False,False
P-00837,Mamaearth Body Lotion 70,Mamaearth,Beauty & Personal Care,Body Lotion,,False,294.92,202.46,31.4,False,False
P-00838,WOW Face Mask 997,WOW,Beauty & Personal Care,Face Mask,,False,179.01,122.27,31.7,False,False
P-00839,Lakme Shampoo 823,Lakme,Beauty & Personal Care,Shampoo,,False,159.81,108.17,32.3,False,False
P-00840,Biotique Lip Balm 11,Biotique,Beauty & Personal Care,Lip Balm,,False,140.92,91.97,34.7,False,False
P-00841,Neutrogena Moisturizer 809,Neutrogena,Beauty & Personal Care,Moisturizer,,False,223.85,142.43,36.4,False,False
P-00842,Cetaphil Shampoo 760,Cetaphil,Beauty & Personal Care,Shampoo,,False,82.22,53.19,35.3,False,False
P-00843,Mamaearth Toner 288,Mamaearth,Beauty & Personal Care,Toner,,False,197.02,131.4,33.3,False,False
P-00844,mCaffeine Toner 856,mCaffeine,Beauty & Personal Care,Toner,,False,151.79,103.7,31.7,False,False
P-00845,Neutrogena Face Wash 576,Neutrogena,Beauty & Personal Care,Face Wash,,False,290.7,200.21,31.1,False,False
P-00846,Neutrogena Face Wash 815,Neutrogena,Beauty & Personal Care,Face Wash,,False,205.73,135.65,34.1,False,False
P-00847,mCaffeine Toner 618,mCaffeine,Beauty & Personal Care,Toner,,False,300.55,195.16,35.1,False,False
P-00848,Cetaphil Serum 524,Cetaphil,Beauty & Personal Care,Serum,,False,421.52,264.12,37.3,False,False
P-00849,Neutrogena Moisturizer 19,Neutrogena,Beauty & Personal Care,Moisturizer,,False,566.02,354.27,37.4,False,False
P-00850,mCaffeine Toner 749,mCaffeine,Beauty & Personal Care,Toner,,False,309.42,201.83,34.8,False,False
P-00851,Mamaearth Face Wash 828,Mamaearth,Beauty & Personal Care,Face Wash,,False,276.95,179.29,35.3,False,False
P-00852,Plum Serum 583,Plum,Beauty & Personal Care,Serum,,False,212.13,139.56,34.2,False,False
P-00853,Lakme Moisturizer 22,Lakme,Beauty & Personal Care,Moisturizer,,False,69.73,45.93,34.1,False,False
P-00854,Cetaphil Lip Balm 521,Cetaphil,Beauty & Personal Care,Lip Balm,,False,169.74,113.22,33.3,False,False
P-00855,Neutrogena Face Wash 126,Neutrogena,Beauty & Personal Care,Face Wash,,False,275.62,184.99,32.9,False,False
P-00856,WOW Serum 433,WOW,Beauty & Personal Care,Serum,,False,313.39,217.35,30.6,False,False
P-00857,Plum Face Wash 658,Plum,Beauty & Personal Care,Face Wash,,False,219.23,151.3,31.0,False,False
P-00858,Biotique Face Wash 827,Biotique,Beauty & Personal Care,Face Wash,,False,197.52,136.5,30.9,False,False
P-00859,Plum Toner 161,Plum,Beauty & Personal Care,Toner,,False,258.11,162.41,37.1,False,False
P-00860,Neutrogena Face Wash 505,Neutrogena,Beauty & Personal Care,Face Wash,,False,502.92,344.18,31.6,False,False
P-00861,Biotique Conditioner 166,Biotique,Beauty & Personal Care,Conditioner,,False,115.38,72.55,37.1,False,False
P-00862,Biotique Moisturizer 385,Biotique,Beauty & Personal Care,Moisturizer,,False,272.68,179.92,34.0,False,False
P-00863,Plum Serum 256,Plum,Beauty & Personal Care,Serum,,False,219.06,149.55,31.7,False,False
P-00864,LOreal Toner 738,LOreal,Beauty & Personal Care,Toner,,False,81.38,50.98,37.4,False,False
P-00865,Neutrogena Toner 140,Neutrogena,Beauty & Personal Care,Toner,,False,316.72,200.69,36.6,False,False
P-00866,Nivea Face Wash 282,Nivea,Beauty & Personal Care,Face Wash,,False,109.39,68.61,37.3,False,False
P-00867,Lakme Face Wash 675,Lakme,Beauty & Personal Care,Face Wash,,False,385.55,245.32,36.4,False,False
P-00868,LOreal Face Mask 894,LOreal,Beauty & Personal Care,Face Mask,,False,137.77,87.69,36.4,False,False
P-00869,WOW Lip Balm 831,WOW,Beauty & Personal Care,Lip Balm,,False,291.09,202.81,30.3,False,False
P-00870,Lakme Face Wash 127,Lakme,Beauty & Personal Care,Face Wash,,False,80.17,55.99,30.2,False,False
P-00871,Neutrogena Face Mask 345,Neutrogena,Beauty & Personal Care,Face Mask,,False,151.81,98.56,35.1,False,False
P-00872,mCaffeine Serum 675,mCaffeine,Beauty & Personal Care,Serum,,False,419.66,286.41,31.8,False,False
P-00873,Neutrogena Lip Balm 972,Neutrogena,Beauty & Personal Care,Lip Balm,,False,174.14,116.6,33.0,False,False
P-00874,Biotique Shampoo 468,Biotique,Beauty & Personal Care,Shampoo,,False,218.34,140.35,35.7,False,False
P-00875,Nivea Face Wash 737,Nivea,Beauty & Personal Care,Face Wash,,False,226.67,145.84,35.7,False,False
P-00876,Nivea Toner 825,Nivea,Beauty & Personal Care,Toner,,False,353.68,233.12,34.1,False,False
P-00877,Biotique Face Mask 389,Biotique,Beauty & Personal Care,Face Mask,,False,320.53,202.85,36.7,False,False
P-00878,Nivea Shampoo 567,Nivea,Beauty & Personal Care,Shampoo,,False,121.5,76.72,36.9,False,False
P-00879,LOreal Lip Balm 793,LOreal,Beauty & Personal Care,Lip Balm,,False,342.88,213.26,37.8,False,False
P-00880,LOreal Moisturizer 247,LOreal,Beauty & Personal Care,Moisturizer,,False,321.84,201.17,37.5,False,False
P-00881,WOW Shampoo 743,WOW,Beauty & Personal Care,Shampoo,,False,184.73,117.26,36.5,False,False
P-00882,Mamaearth Sunscreen 489,Mamaearth,Beauty & Personal Care,Sunscreen,,False,149.51,102.36,31.5,False,False
P-00883,LOreal Body Lotion 656,LOreal,Beauty & Personal Care,Body Lotion,,False,276.56,191.73,30.7,False,False
P-00884,Mamaearth Sunscreen 544,Mamaearth,Beauty & Personal Care,Sunscreen,,False,181.79,124.85,31.3,False,False
P-00885,Mamaearth Conditioner 898,Mamaearth,Beauty & Personal Care,Conditioner,,False,237.76,152.2,36.0,False,False
P-00886,WOW Face Mask 902,WOW,Beauty & Personal Care,Face Mask,,False,87.92,55.01,37.4,False,False
P-00887,LOreal Lip Balm 178,LOreal,Beauty & Personal Care,Lip Balm,,False,225.49,153.17,32.1,False,False
P-00888,Neutrogena Toner 972,Neutrogena,Beauty & Personal Care,Toner,,False,323.13,223.57,30.8,False,False
P-00889,LOreal Face Wash 115,LOreal,Beauty & Personal Care,Face Wash,,False,602.61,413.81,31.3,False,False
P-00890,Mamaearth Body Lotion 859,Mamaearth,Beauty & Personal Care,Body Lotion,,False,419.45,263.47,37.2,False,False
P-00891,Mamaearth Sunscreen 401,Mamaearth,Beauty & Personal Care,Sunscreen,,False,228.63,149.22,34.7,False,False
P-00892,LOreal Serum 850,LOreal,Beauty & Personal Care,Serum,,False,234.08,152.57,34.8,False,False
P-00893,Nivea Face Mask 478,Nivea,Beauty & Personal Care,Face Mask,,False,155.92,100.06,35.8,False,False
P-00894,Biotique Face Mask 883,Biotique,Beauty & Personal Care,Face Mask,,False,178.57,113.94,36.2,False,False
P-00895,WOW Moisturizer 688,WOW,Beauty & Personal Care,Moisturizer,,False,274.62,184.61,32.8,False,False
P-00896,Biotique Face Mask 914,Biotique,Beauty & Personal Care,Face Mask,,False,93.93,62.84,33.1,False,False
P-00897,Lakme Toner 387,Lakme,Beauty & Personal Care,Toner,,False,77.85,48.76,37.4,False,False
P-00898,WOW Face Wash 303,WOW,Beauty & Personal Care,Face Wash,,False,187.44,121.86,35.0,False,False
P-00899,Plum Sunscreen 993,Plum,Beauty & Personal Care,Sunscreen,,False,727.06,495.18,31.9,False,False
P-00900,Lakme Moisturizer 834,Lakme,Beauty & Personal Care,Moisturizer,,False,265.65,184.36,30.6,False,False
P-00901,Biotique Toner 553,Biotique,Beauty & Personal Care,Toner,,False,222.5,142.07,36.1,False,False
P-00902,Neutrogena Toner 800,Neutrogena,Beauty & Personal Care,Toner,,False,108.95,72.2,33.7,False,False
P-00903,Nivea Serum 938,Nivea,Beauty & Personal Care,Serum,,False,396.39,269.15,32.1,False,False
P-00904,Mamaearth Moisturizer 444,Mamaearth,Beauty & Personal Care,Moisturizer,,False,197.82,128.71,34.9,False,False
P-00905,Nivea Body Lotion 551,Nivea,Beauty & Personal Care,Body Lotion,,False,115.82,75.36,34.9,False,False
P-00906,Mamaearth Toner 186,Mamaearth,Beauty & Personal Care,Toner,,False,425.08,283.81,33.2,False,False
P-00907,Nivea Toner 610,Nivea,Beauty & Personal Care,Toner,,False,313.3,212.18,32.3,False,False
P-00908,Biotique Toner 750,Biotique,Beauty & Personal Care,Toner,,False,869.53,564.79,35.0,False,False
P-00909,LOreal Toner 801,LOreal,Beauty & Personal Care,Toner,,False,146.78,99.01,32.5,False,False
P-00910,Nivea Conditioner 539,Nivea,Beauty & Personal Care,Conditioner,,False,354.95,245.25,30.9,False,False
P-00911,Cetaphil Conditioner 707,Cetaphil,Beauty & Personal Care,Conditioner,,False,129.26,85.15,34.1,False,False
P-00912,Neutrogena Moisturizer 677,Neutrogena,Beauty & Personal Care,Moisturizer,,False,155.46,108.62,30.1,False,False
P-00913,Nivea Conditioner 291,Nivea,Beauty & Personal Care,Conditioner,,False,152.11,98.16,35.5,False,False
P-00914,Neutrogena Face Mask 160,Neutrogena,Beauty & Personal Care,Face Mask,,False,240.87,161.94,32.8,False,False
P-00915,Plum Serum 339,Plum,Beauty & Personal Care,Serum,,False,355.89,230.65,35.2,False,False
P-00916,Biotique Serum 187,Biotique,Beauty & Personal Care,Serum,,False,195.41,134.73,31.1,False,False
P-00917,Neutrogena Face Mask 264,Neutrogena,Beauty & Personal Care,Face Mask,,False,241.84,156.2,35.4,False,False
P-00918,Biotique Conditioner 909,Biotique,Beauty & Personal Care,Conditioner,,False,255.25,171.06,33.0,False,False
P-00919,Neutrogena Conditioner 228,Neutrogena,Beauty & Personal Care,Conditioner,,False,218.61,148.61,32.0,False,False
P-00920,mCaffeine Face Mask 644,mCaffeine,Beauty & Personal Care,Face Mask,,False,234.31,160.16,31.6,False,False
P-00921,Lifebuoy Cotton 917,Lifebuoy,FMCG,Cotton,,False,75.04,63.6,15.2,False,False
P-00922,Band-Aid Diaper 362,Band-Aid,FMCG,Diaper,,False,92.26,76.47,17.1,False,False
P-00923,Moov Diaper 206,Moov,FMCG,Diaper,,False,81.19,64.3,20.8,False,False
P-00924,Dettol Hand Wash 627,Dettol,FMCG,Hand Wash,,False,131.63,104.96,20.3,False,False
P-00925,Band-Aid Wipes 114,Band-Aid,FMCG,Wipes,,False,236.78,197.7,16.5,False,False
P-00926,Stayfree Diaper 595,Stayfree,FMCG,Diaper,,False,52.6,41.29,21.5,False,False
P-00927,Moov Sanitary Pad 531,Moov,FMCG,Sanitary Pad,,False,58.46,48.7,16.7,False,False
P-00928,Huggies Soap 857,Huggies,FMCG,Soap,,False,39.98,31.41,21.4,False,False
P-00929,Stayfree Soap 972,Stayfree,FMCG,Soap,,False,87.22,69.24,20.6,False,False
P-00930,Moov Diaper 940,Moov,FMCG,Diaper,,False,101.63,85.1,16.3,False,False
P-00931,Moov Tissue 264,Moov,FMCG,Tissue,,False,124.2,101.32,18.4,False,False
P-00932,Dettol Wipes 637,Dettol,FMCG,Wipes,,False,41.16,32.32,21.5,False,False
P-00933,Pampers Hand Wash 377,Pampers,FMCG,Hand Wash,,False,47.66,39.33,17.5,False,False
P-00934,Stayfree Sanitizer 767,Stayfree,FMCG,Sanitizer,,False,85.68,69.37,19.0,False,False
P-00935,Whisper Wipes 442,Whisper,FMCG,Wipes,,False,208.93,171.46,17.9,False,False
P-00936,Moov Soap 907,Moov,FMCG,Soap,,False,148.39,120.89,18.5,False,False
P-00937,Colgate Cotton 376,Colgate,FMCG,Cotton,,False,104.08,84.77,18.6,False,False
P-00938,Stayfree Sanitizer 960,Stayfree,FMCG,Sanitizer,,False,75.15,61.17,18.6,False,False
P-00939,Stayfree Toothpaste 920,Stayfree,FMCG,Toothpaste,,False,122.64,97.4,20.6,False,False
P-00940,Lifebuoy Soap 378,Lifebuoy,FMCG,Soap,,False,204.18,162.73,20.3,False,False
P-00941,Huggies Hand Wash 320,Huggies,FMCG,Hand Wash,,False,87.32,73.8,15.5,False,False
P-00942,Pampers Cotton 53,Pampers,FMCG,Cotton,,False,158.17,126.4,20.1,False,False
P-00943,Band-Aid Tissue 154,Band-Aid,FMCG,Tissue,,False,68.55,56.34,17.8,False,False
P-00944,Dettol Diaper 423,Dettol,FMCG,Diaper,,False,143.38,113.26,21.0,False,False
P-00945,Dettol Soap 16,Dettol,FMCG,Soap,,False,147.38,120.41,18.3,False,False
P-00946,Moov Diaper 555,Moov,FMCG,Diaper,,False,63.04,52.12,17.3,False,False
P-00947,Dettol Diaper 240,Dettol,FMCG,Diaper,,False,89.2,73.76,17.3,False,False
P-00948,Pampers Wipes 367,Pampers,FMCG,Wipes,,False,81.25,66.44,18.2,False,False
P-00949,Savlon Diaper 94,Savlon,FMCG,Diaper,,False,103.44,85.88,17.0,False,False
P-00950,Pampers Toothpaste 78,Pampers,FMCG,Toothpaste,,False,69.77,59.2,15.2,False,False
P-00951,Band-Aid Bandage 180,Band-Aid,FMCG,Bandage,,False,75.52,59.24,21.6,False,False
P-00952,Savlon Soap 662,Savlon,FMCG,Soap,,False,47.56,38.56,18.9,False,False
P-00953,Stayfree Toothpaste 629,Stayfree,FMCG,Toothpaste,,False,180.53,140.98,21.9,False,False
P-00954,Band-Aid Sanitary Pad 80,Band-Aid,FMCG,Sanitary Pad,,False,105.95,83.32,21.4,False,False
P-00955,Band-Aid Diaper 798,Band-Aid,FMCG,Diaper,,False,146.38,121.73,16.8,False,False
P-00956,Dettol Sanitary Pad 28,Dettol,FMCG,Sanitary Pad,,False,95.46,74.78,21.7,False,False
P-00957,Colgate Toothpaste 561,Colgate,FMCG,Toothpaste,,False,166.71,137.13,17.7,False,False
P-00958,Savlon Bandage 64,Savlon,FMCG,Bandage,,False,106.52,87.26,18.1,False,False
P-00959,Lifebuoy Soap 382,Lifebuoy,FMCG,Soap,,False,223.98,184.22,17.8,False,False
P-00960,Colgate Tissue 518,Colgate,FMCG,Tissue,,False,79.91,63.48,20.6,False,False
P-00961,Dettol Sanitizer 584,Dettol,FMCG,Sanitizer,,False,76.68,63.8,16.8,False,False
P-00962,Lifebuoy Sanitizer 432,Lifebuoy,FMCG,Sanitizer,,False,91.12,72.78,20.1,False,False
P-00963,Dettol Diaper 846,Dettol,FMCG,Diaper,,False,86.63,73.01,15.7,False,False
P-00964,Dettol Wipes 789,Dettol,FMCG,Wipes,,False,83.6,65.26,21.9,False,False
P-00965,Dettol Toothpaste 650,Dettol,FMCG,Toothpaste,,False,105.15,89.28,15.1,False,False
P-00966,Moov Cotton 428,Moov,FMCG,Cotton,,False,106.96,88.4,17.4,False,False
P-00967,Huggies Sanitizer 118,Huggies,FMCG,Sanitizer,,False,169.3,141.68,16.3,False,False
P-00968,Colgate Wipes 836,Colgate,FMCG,Wipes,,False,54.69,45.49,16.8,False,False
P-00969,Whisper Sanitary Pad 539,Whisper,FMCG,Sanitary Pad,,False,115.16,93.28,19.0,False,False
P-00970,Whisper Toothpaste 437,Whisper,FMCG,Toothpaste,,False,87.45,70.85,19.0,False,False
P-00971,Stayfree Sanitary Pad 517,Stayfree,FMCG,Sanitary Pad,,False,100.28,82.51,17.7,False,False
P-00972,Huggies Bandage 503,Huggies,FMCG,Bandage,,False,120.02,94.73,21.1,False,False
